OGLE-BLG-RRLYR-00130  15.889 17.221  0.56841429 0.00000200  5000.55237  0.498  0.489 4.517  0.310 2.935
OGLE-BLG-RRLYR-00133  16.359 17.553  0.55470799 0.00000122  5000.43452  0.573  0.521 4.390  0.351 2.741
OGLE-BLG-RRLYR-00135  16.157 17.604  0.52945814 0.00000154  5000.13460  0.490  0.516 4.535  0.312 3.031
OGLE-BLG-RRLYR-00136  16.175 17.534  0.69375210 0.00000963  5000.41130  0.584  0.466 4.342  0.307 2.531
OGLE-BLG-RRLYR-00138  16.116 17.616  0.53505135 0.00000135  5000.36034  0.702  0.551 4.336  0.377 2.692
OGLE-BLG-RRLYR-00139  16.409    -    0.51569357 0.00000130  5000.49031  0.691  0.557 4.282  0.358 2.538
OGLE-BLG-RRLYR-00141  16.086 17.512  0.56337432 0.00000144  5000.14698  0.650  0.474 4.235  0.375 2.318
OGLE-BLG-RRLYR-00143  15.098 16.455  0.71703401 0.00000360  5000.51074  0.380  0.428 4.903  0.230 3.628
OGLE-BLG-RRLYR-00145  15.150 16.667  0.50282798 0.00000112  5000.30487  0.727  0.456 4.190  0.323 2.359
OGLE-BLG-RRLYR-00146  17.809 19.619  0.56261190 0.00000662  5000.43302  0.458  0.530 4.242  0.353 2.551
OGLE-BLG-RRLYR-00147  14.120 15.188  0.60166854 0.00000072  5000.41442  0.746  0.528 4.269  0.348 2.513
OGLE-BLG-RRLYR-00148  16.052 17.285  0.61711825 0.00000409  5000.35274  0.427  0.483 4.754  0.268 3.357
OGLE-BLG-RRLYR-00149  15.610 17.048  0.65470455 0.00000249  5000.54725  0.282  0.413 4.867  0.188 3.656
OGLE-BLG-RRLYR-00150  16.285 17.600  0.57395891 0.00000508  5000.46211  0.457  0.464 4.463  0.238 2.827
OGLE-BLG-RRLYR-00151  15.142 16.469  0.64211634 0.00000057  5000.60934  0.783  0.540 4.465  0.356 2.593
OGLE-BLG-RRLYR-00155  15.864 17.332  0.65249422 0.00000093  5000.39615  0.642  0.508 4.562  0.341 2.914
OGLE-BLG-RRLYR-00157  14.375 15.651  0.75150400 0.00000185  5000.00640  0.502  0.488 4.624  0.286 3.121
OGLE-BLG-RRLYR-00158  15.906 17.137  0.48408919 0.00000033  5000.05497  0.772  0.519 4.131  0.386 2.312
OGLE-BLG-RRLYR-00159  16.157 17.394  0.56206410 0.00000105  5000.44157  0.559  0.533 4.500  0.360 2.975
OGLE-BLG-RRLYR-00160  16.324 17.708  0.51597437 0.00000171  5000.35670  0.612  0.529 4.285  0.370 2.650
OGLE-BLG-RRLYR-00161  16.274 17.836  0.62182122 0.00000077  5000.11141  0.731  0.557 4.442  0.349 2.702
OGLE-BLG-RRLYR-00162  15.915 17.235  0.54633078 0.00000421  5000.33923  0.644  0.488 4.383  0.313 2.792
OGLE-BLG-RRLYR-00163  17.520 19.259  0.61466144 0.00000565  5000.49981  0.458  0.393 4.425  0.304 2.602
OGLE-BLG-RRLYR-00165  16.548 18.059  0.53481601 0.00000066  5000.51421  0.676  0.531 4.322  0.361 2.608
OGLE-BLG-RRLYR-00166  16.049 17.668  0.59432697 0.00000133  5000.35261  0.369  0.458 4.704  0.253 3.286
OGLE-BLG-RRLYR-00169  16.277 18.005  0.56903989 0.00000183  5000.21387  0.487  0.498 4.504  0.309 3.016
OGLE-BLG-RRLYR-00171  16.232 17.967  0.51755415 0.00000206  5000.32308  0.642  0.507 4.302  0.347 2.680
OGLE-BLG-RRLYR-00172  15.785 16.966  0.47742620 0.00000262  5000.26346  0.638  0.524 3.979  0.339 2.356
OGLE-BLG-RRLYR-00175  16.288 17.375  0.47668147 0.00000070  5000.08351  0.773  0.487 4.103  0.389 2.196
OGLE-BLG-RRLYR-00176  17.286 19.005  0.71500563 0.00000370  5000.56455  0.603  0.506 4.549  0.339 2.902
OGLE-BLG-RRLYR-00177  15.862 17.150  0.54711670 0.00000315  5000.44851  0.590  0.491 4.346  0.304 2.495
OGLE-BLG-RRLYR-00178  15.407 16.698  0.57416040 0.00000296  5000.19512  0.758  0.513 4.230  0.373 2.084
OGLE-BLG-RRLYR-00179  16.040 17.198  0.47405048 0.00000282  5000.37227  0.575  0.436 4.356  0.235 2.504
OGLE-BLG-RRLYR-00181  18.332 19.982  0.51099124 0.00000864  5000.34508  0.511  0.353 4.235  0.185 1.969
