OGLE-BLG-RRLYR-00237  15.653 16.816  0.39391220 0.00000287  5000.14276  0.256  0.060 5.254  0.080 4.971
OGLE-BLG-RRLYR-00238  15.690 16.808  0.31346593 0.00000076  5000.27707  0.233  0.069 4.831  0.049 4.299
OGLE-BLG-RRLYR-00243  15.826 17.346  0.31564961 0.00000102  5000.18744  0.255  0.088 4.865  0.084 3.975
OGLE-BLG-RRLYR-00245  16.279 17.526  0.34505816 0.00000954  5000.32455  0.152  0.162 4.947  0.000   -  
OGLE-BLG-RRLYR-00246  15.217 16.289  0.33800067 0.00000393  5000.21044  0.316  0.104 4.989  0.068 4.570
OGLE-BLG-RRLYR-00248  16.385 17.457  0.32271552 0.00000069  5000.01944  0.300  0.091 5.072  0.069 4.374
OGLE-BLG-RRLYR-00249  15.993 17.213  0.31782980 0.00000088  5000.07403  0.251  0.103 5.038  0.036 4.147
OGLE-BLG-RRLYR-00250  16.208    -    0.26926598 0.00000071  5000.10476  0.192  0.041 5.041  0.057 4.983
OGLE-BLG-RRLYR-00251  16.258 17.355  0.29983362 0.00000061  5000.08091  0.260  0.138 4.792  0.064 3.514
OGLE-BLG-RRLYR-00255  15.397 16.656  0.36985465 0.00000182  5000.05189  0.287  0.062 4.875  0.101 5.080
OGLE-BLG-RRLYR-00257  15.810 16.830  0.31017930 0.00000077  5000.23779  0.276  0.099 4.997  0.080 3.917
OGLE-BLG-RRLYR-00260  14.515 15.676  0.37958536 0.00000112  5000.37897  0.312  0.116 5.133  0.081 3.800
OGLE-BLG-RRLYR-00262  15.453 16.522  0.29320086 0.00000056  5000.08382  0.255  0.130 4.771  0.084 3.949
OGLE-BLG-RRLYR-00266  16.511    -    0.31017264 0.00000117  5000.23898  0.312  0.094 5.059  0.074 3.946
OGLE-BLG-RRLYR-00269  15.907 17.017  0.28156229 0.00000093  5000.09486  0.277  0.080 5.152  0.074 4.183
OGLE-BLG-RRLYR-00273  16.130 17.476  0.28976326 0.00000100  5000.03233  0.267  0.154 4.898  0.110 3.616
OGLE-BLG-RRLYR-00282  16.601 18.072  0.33294516 0.00000122  5000.29587  0.248  0.059 5.140  0.048 4.904
OGLE-BLG-RRLYR-00286  16.223 17.520  0.32195151 0.00000077  5000.24516  0.283  0.117 5.061  0.084 4.182
OGLE-BLG-RRLYR-00288  17.003 18.271  0.39999550 0.00000179  5000.02415  0.257  0.000   -    0.078 5.524
OGLE-BLG-RRLYR-00290  16.673 17.977  0.32857948 0.00000127  5000.05668  0.258  0.105 5.100  0.053 3.865
OGLE-BLG-RRLYR-00291  16.865 18.175  0.27145089 0.00000065  5000.23892  0.299  0.192 4.767  0.090 2.828
OGLE-BLG-RRLYR-00294  16.793 18.149  0.32636010 0.00000114  5000.24377  0.273  0.100 4.880  0.085 4.298
OGLE-BLG-RRLYR-00295  16.577 18.068  0.25994431 0.00000079  5000.11710  0.254  0.178 4.837  0.051 3.385
OGLE-BLG-RRLYR-00297  16.346 17.799  0.32518107 0.00000133  5000.10734  0.260  0.122 4.753  0.071 4.245
OGLE-BLG-RRLYR-00300  16.368 17.693  0.28647387 0.00000080  5000.25592  0.241  0.101 5.022  0.071 4.292
OGLE-BLG-RRLYR-00301  16.432 17.556  0.25389014 0.00000052  5000.17832  0.279  0.173 4.698  0.042 3.155
OGLE-BLG-RRLYR-00304  16.089 17.627  0.39887758 0.00000715  5000.19760  0.253  0.148 5.030  0.075 2.415
OGLE-BLG-RRLYR-00308  16.636 17.996  0.26930325 0.00000093  5000.18022  0.212  0.142 4.475  0.054 3.724
OGLE-BLG-RRLYR-00311  16.285 17.700  0.27866810 0.00000066  5000.01993  0.285  0.198 4.829  0.076 3.058
OGLE-BLG-RRLYR-00312  14.787 16.119  0.31737101 0.00000133  5000.12667  0.283  0.072 5.145  0.049 4.797
OGLE-BLG-RRLYR-00314  16.276 17.461  0.28279273 0.00000082  5000.00547  0.273  0.169 4.768  0.089 3.032
OGLE-BLG-RRLYR-00316  14.797 15.944  0.43373005 0.00000230  5000.08008  0.269  0.019 6.230  0.081 5.406
OGLE-BLG-RRLYR-00326  15.999 17.286  0.45465869 0.00000227  5000.11121  0.248  0.059 2.511  0.030 5.112
OGLE-BLG-RRLYR-00327  17.942 19.186  0.29644698 0.00000305  5000.09894  0.335  0.303 4.566  0.000   -  
OGLE-BLG-RRLYR-00328  15.804 17.074  0.29968996 0.00000062  5000.08923  0.260  0.118 4.903  0.067 3.729
OGLE-BLG-RRLYR-00331  16.435 17.960  0.31727591 0.00000092  5000.03695  0.253  0.104 4.824  0.089 4.296
OGLE-BLG-RRLYR-00340  16.516 18.042  0.28141874 0.00000124  5000.09512  0.228  0.140 4.439  0.000   -  
OGLE-BLG-RRLYR-00341  17.364    -    0.24579965 0.00000214  5000.00101  0.290  0.117 5.180  0.143 4.319
OGLE-BLG-RRLYR-00343  14.510 15.597  0.33507396 0.00000053  5000.00970  0.287  0.175 4.992  0.080 3.298
OGLE-BLG-RRLYR-00344  15.948 17.111  0.33235948 0.00000123  5000.27774  0.268  0.077 5.395  0.080 4.496
OGLE-BLG-RRLYR-00348  16.461 17.676  0.31242883 0.00000112  5000.07915  0.245  0.093 4.836  0.069 4.353
OGLE-BLG-RRLYR-00354  16.344 17.603  0.25841077 0.00000045  5000.22824  0.291  0.194 4.785  0.000   -  
OGLE-BLG-RRLYR-00358  15.965 17.309  0.31530832 0.00000242  5000.13704  0.294  0.088 4.916  0.091 4.198
OGLE-BLG-RRLYR-00361  16.245 17.556  0.33271606 0.00000104  5000.32295  0.260  0.119 5.001  0.081 4.096
OGLE-BLG-RRLYR-00363  16.172 17.426  0.27192862 0.00000200  5000.18919  0.269  0.192 4.462  0.052 5.126
OGLE-BLG-RRLYR-00365  15.888 17.162  0.31694963 0.00000106  5000.20997  0.238  0.100 5.153  0.082 4.093
OGLE-BLG-RRLYR-00368  16.437 17.836  0.27303141 0.00000084  5000.14170  0.230  0.097 4.358  0.058 4.273
OGLE-BLG-RRLYR-00374  16.086 17.409  0.33263472 0.00000078  5000.25189  0.271  0.081 5.322  0.077 4.282
OGLE-BLG-RRLYR-00380  16.340 17.788  0.36104514 0.00000144  5000.32726  0.267  0.060 4.995  0.073 4.713
OGLE-BLG-RRLYR-00382  16.082 17.833  0.36565109 0.00000261  5000.12443  0.299  0.082 5.788  0.045 3.595
OGLE-BLG-RRLYR-00384  16.840 18.457  0.32540201 0.00000149  5000.08351  0.247  0.106 5.234  0.059 4.103
