,eps,min_samples,purity,n_clusters,n_noise
0,0.9991991991991991,2,1.0,6,17
1,0.5995995995995995,2,1.0,3,24
2,0.6994994994994994,2,1.0,3,23
3,0.7993993993993993,2,1.0,3,23
4,0.8992992992992992,2,1.0,3,23
5,0.4996996996996997,2,1.0,2,26
6,0.6994994994994994,3,1.0,1,27
7,0.7993993993993993,3,1.0,1,27
8,0.8992992992992992,3,1.0,1,27
9,0.9991991991991991,3,1.0,1,27
10,1.099099099099099,2,0.8461538461538461,5,17
11,1.2988988988988988,2,0.8125,6,14
12,1.3987987987987986,2,0.8,7,10
13,1.1989989989989989,2,0.8,6,15
14,1.2988988988988988,3,0.8,3,20
15,1.3987987987987986,3,0.7857142857142857,4,16
16,1.099099099099099,3,0.7142857142857143,2,23
17,1.1989989989989989,3,0.7142857142857143,2,23
18,1.5985985985985984,2,0.7083333333333334,5,6
19,1.4986986986986985,2,0.6956521739130435,5,7
20,1.6984984984984983,2,0.6923076923076923,5,4
21,1.5985985985985984,3,0.6818181818181818,4,8
22,1.4986986986986985,3,0.6666666666666666,4,9
23,1.6984984984984983,3,0.6666666666666666,4,6
24,1.7983983983983982,4,0.6666666666666666,3,9
25,1.4986986986986985,4,0.6666666666666666,2,21
26,1.7983983983983982,2,0.6153846153846154,4,4
27,1.898298298298298,2,0.6153846153846154,4,4
28,1.5985985985985984,4,0.6,2,20
29,2.4976976976976974,6,0.6,2,10
30,1.3987987987987986,4,0.6,1,25
31,1.3987987987987986,5,0.6,1,25
32,2.197997997997998,5,0.5909090909090909,2,8
33,2.297897897897898,5,0.5909090909090909,2,8
34,1.7983983983983982,3,0.5833333333333334,3,6
35,1.898298298298298,3,0.5833333333333334,3,6
36,2.197997997997998,6,0.5789473684210527,2,11
37,2.297897897897898,6,0.5789473684210527,2,11
38,2.397797797797798,6,0.5789473684210527,2,11
39,1.998198198198198,2,0.5714285714285714,4,2
40,1.998198198198198,3,0.5714285714285714,4,2
41,2.7973973973973973,6,0.5714285714285714,1,2
42,2.397797797797798,2,0.5666666666666667,2,0
43,2.397797797797798,3,0.5666666666666667,2,0
44,2.4976976976976974,2,0.5666666666666667,2,0
45,2.4976976976976974,3,0.5666666666666667,2,0
46,2.5975975975975976,2,0.5666666666666667,2,0
47,2.5975975975975976,3,0.5666666666666667,2,0
48,2.6974974974974977,5,0.5666666666666667,2,0
49,2.6974974974974977,2,0.5666666666666667,1,0
50,2.6974974974974977,3,0.5666666666666667,1,0
51,2.6974974974974977,4,0.5666666666666667,1,0
52,2.7973973973973973,2,0.5666666666666667,1,0
53,2.7973973973973973,3,0.5666666666666667,1,0
54,2.7973973973973973,4,0.5666666666666667,1,0
55,2.7973973973973973,5,0.5666666666666667,1,0
56,2.897297297297297,2,0.5666666666666667,1,0
57,2.897297297297297,3,0.5666666666666667,1,0
58,2.897297297297297,4,0.5666666666666667,1,0
59,2.897297297297297,5,0.5666666666666667,1,0
60,2.897297297297297,6,0.5666666666666667,1,0
61,2.997197197197197,2,0.5666666666666667,1,0
62,2.997197197197197,3,0.5666666666666667,1,0
63,2.997197197197197,4,0.5666666666666667,1,0
64,2.997197197197197,5,0.5666666666666667,1,0
65,2.997197197197197,6,0.5666666666666667,1,0
66,3.0970970970970972,2,0.5666666666666667,1,0
67,3.0970970970970972,3,0.5666666666666667,1,0
68,3.0970970970970972,4,0.5666666666666667,1,0
69,3.0970970970970972,5,0.5666666666666667,1,0
70,3.0970970970970972,6,0.5666666666666667,1,0
71,3.196996996996997,2,0.5666666666666667,1,0
72,3.196996996996997,3,0.5666666666666667,1,0
73,3.196996996996997,4,0.5666666666666667,1,0
74,3.196996996996997,5,0.5666666666666667,1,0
75,3.196996996996997,6,0.5666666666666667,1,0
76,3.2968968968968966,2,0.5666666666666667,1,0
77,3.2968968968968966,3,0.5666666666666667,1,0
78,3.2968968968968966,4,0.5666666666666667,1,0
79,3.2968968968968966,5,0.5666666666666667,1,0
80,3.2968968968968966,6,0.5666666666666667,1,0
81,3.3967967967967967,2,0.5666666666666667,1,0
82,3.3967967967967967,3,0.5666666666666667,1,0
83,3.3967967967967967,4,0.5666666666666667,1,0
84,3.3967967967967967,5,0.5666666666666667,1,0
85,3.3967967967967967,6,0.5666666666666667,1,0
86,3.496696696696697,2,0.5666666666666667,1,0
87,3.496696696696697,3,0.5666666666666667,1,0
