OGLE-SMC-RRLYR-0231  19.196 19.647  0.3616065 0.0000009  2090.71520  0.255  0.000   -    0.000   -    0.4856910 0.0000030  2090.50943  0.150  0.227 3.962  0.000   -  
OGLE-SMC-RRLYR-0253  19.335 19.736  0.3732349 0.0000012  2090.81594  0.252  0.168 5.129  0.000   -    0.5011697 0.0000028  2090.51665  0.180  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0280  19.195 19.732  0.3887300 0.0000010  2090.87409  0.265  0.151 5.222  0.000   -    0.5210626 0.0000035  2090.53584  0.130  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0292  19.208 19.726  0.3816845 0.0000008  2090.77463  0.280  0.162 5.455  0.000   -    0.5114256 0.0000064  2090.87479  0.063  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0293  18.911 19.366  0.3667116 0.0000007  2090.72799  0.249  0.185 5.027  0.105 3.123  0.4919418 0.0000023  2090.45003  0.124  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0302  19.312 19.828  0.3640003 0.0000009  2103.66791  0.258  0.227 5.221  0.000   -    0.4890062 0.0000018  2103.55993  0.242  0.224 4.143  0.000   -  
OGLE-SMC-RRLYR-0331  19.374 19.861  0.3729633 0.0000010  2090.86918  0.273  0.125 5.336  0.000   -    0.5007357 0.0000030  2090.59468  0.166  0.289 4.031  0.000   -  
OGLE-SMC-RRLYR-0333  19.058 19.609  0.4184114 0.0000009  2103.71278  0.254  0.223 5.183  0.000   -    0.5600157 0.0000061  2103.78268  0.072  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0357  19.387 19.857  0.3393465 0.0000009  2090.64157  0.242  0.188 4.669  0.000   -    0.4559023 0.0000018  2090.75173  0.230  0.230 3.923  0.000   -  
OGLE-SMC-RRLYR-0379  19.339 19.806  0.3692045 0.0000007   657.78688  0.281  0.230 5.391  0.000   -    0.4953982 0.0000034   657.65574  0.094  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0381  19.178 19.699  0.3566396 0.0000009  2090.58468  0.256  0.167 4.886  0.000   -    0.4790111 0.0000026  2090.43303  0.146  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0384  18.926 19.482  0.4191951 0.0000005   631.83072  0.235  0.234 4.940  0.119 3.610  0.5614885 0.0000024   631.59669  0.114  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0397  18.935 19.395  0.3617929 0.0000004   627.65799  0.277  0.167 5.103  0.000   -    0.4859762 0.0000009   627.79215  0.213  0.198 4.052  0.000   -  
OGLE-SMC-RRLYR-0411  19.027 19.550  0.3729940 0.0000005   627.61139  0.244  0.136 5.157  0.120 3.635  0.5003975 0.0000021   627.60298  0.108  0.000   -    0.000   -  
