OGLE-SMC-RRLYR-1011  19.539 19.935  0.2429238 0.0000005  2086.70829  0.256  0.254 4.769  0.000   -  
OGLE-SMC-RRLYR-1047  18.792 18.782  0.2525076 0.0000003   466.30120  0.211  0.188 4.895  0.000   -  
OGLE-SMC-RRLYR-1063  19.290 19.696  0.2938639 0.0000010  2086.89361  0.230  0.198 4.681  0.000   -  
OGLE-SMC-RRLYR-1085  19.613 19.991  0.2406475 0.0000005  2086.79113  0.302  0.311 4.657  0.000   -  
OGLE-SMC-RRLYR-1093  19.311 19.728  0.3069728 0.0000007  2086.62497  0.241  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1094  19.694 20.073  0.2531079 0.0000008  2086.66609  0.201  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1107  19.390 19.721  0.2514809 0.0000007  2086.70964  0.176  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1109  19.395 19.253  0.2809422 0.0000004   466.48599  0.178  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1122  19.167 19.567  0.3088502 0.0000004  2086.88294  0.360  0.247 4.831  0.000   -  
OGLE-SMC-RRLYR-1129  19.618 19.999  0.2752423 0.0000006  2086.87263  0.349  0.322 4.716  0.000   -  
OGLE-SMC-RRLYR-1217  19.440 19.861  0.2910937 0.0000006  2086.85643  0.275  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1229  19.381 19.677  0.3247712 0.0000007  2086.86451  0.323  0.145 4.788  0.000   -  
OGLE-SMC-RRLYR-1233  19.258 19.663  0.2875687 0.0000006  2086.85473  0.307  0.205 4.400  0.000   -  
OGLE-SMC-RRLYR-1241  19.463 20.526  0.2635857 0.0000005  2086.86936  0.281  0.225 5.081  0.000   -  
OGLE-SMC-RRLYR-1246  19.680 20.091  0.2674878 0.0000006  2086.72375  0.271  0.206 4.514  0.000   -  
OGLE-SMC-RRLYR-1266  19.097 19.500  0.3029565 0.0000006  2086.69780  0.219  0.184 4.679  0.000   -  
OGLE-SMC-RRLYR-1308  19.585 19.958  0.2559606 0.0000005  2086.70663  0.313  0.197 4.885  0.000   -  
OGLE-SMC-RRLYR-1326  19.248 19.678  0.3186999 0.0000006  2086.88257  0.274  0.140 5.194  0.000   -  
OGLE-SMC-RRLYR-1339  19.028 19.307  0.2779701 0.0000005   621.77732  0.157  0.206 4.863  0.000   -  
OGLE-SMC-RRLYR-1351  19.264 19.712  0.3135395 0.0000003   621.74603  0.341  0.211 4.413  0.135 3.058
OGLE-SMC-RRLYR-1366  19.371 19.728  0.3033415 0.0000008  2086.92147  0.297  0.164 5.281  0.000   -  
OGLE-SMC-RRLYR-1368  15.906 16.293  0.2917261 0.0000002  2086.88143  0.292  0.132 4.282  0.052 1.782
OGLE-SMC-RRLYR-1397  19.598 20.058  0.2837175 0.0000004   621.81917  0.265  0.235 4.749  0.000   -  
OGLE-SMC-RRLYR-1465  19.635 20.135  0.3047580 0.0000006   621.77493  0.229  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1471  19.053 19.433  0.3295631 0.0000007  2086.93086  0.244  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1548  19.488 20.007  0.3048198 0.0000010  2086.73613  0.241  0.159 4.375  0.000   -  
OGLE-SMC-RRLYR-1573  19.494 19.916  0.3137972 0.0000004   621.63892  0.306  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1630  19.544 20.026  0.3215097 0.0000009  2086.76563  0.241  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1674  19.288 19.656  0.3274377 0.0000008  2086.69330  0.251  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1701  19.650 20.044  0.2612474 0.0000004   621.80569  0.192  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1727  19.545 19.938  0.2828942 0.0000007  2104.77261  0.260  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1729  19.309 19.728  0.2940378 0.0000003   627.77589  0.269  0.169 4.514  0.000   -  
OGLE-SMC-RRLYR-1734  19.402 19.845  0.3163945 0.0000007   627.73708  0.202  0.000   -    0.156 5.077
OGLE-SMC-RRLYR-1741  19.478 19.805  0.2315235 0.0000008  2104.66353  0.210  0.000   -    0.211 2.357
OGLE-SMC-RRLYR-1751  19.632 20.010  0.2710174 0.0000004   627.90632  0.246  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1756  19.450 19.825  0.3169107 0.0000011  2104.77203  0.228  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1775  19.454 19.784  0.2568301 0.0000011  2104.79346  0.136  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1783  19.452 19.835  0.2604674 0.0000007  2104.65918  0.200  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1796  19.611 20.053  0.2527249 0.0000003   621.68897  0.298  0.181 4.892  0.000   -  
OGLE-SMC-RRLYR-1806  19.528 19.925  0.2954826 0.0000006  2104.71018  0.322  0.218 4.720  0.000   -  
OGLE-SMC-RRLYR-1884  19.491 19.904  0.2697118 0.0000009   627.67361  0.099  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1943  19.635 20.157  0.3124736 0.0000009  2104.73907  0.242  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1998  19.204 19.505  0.3108484 0.0000009  2104.80218  0.275  0.102 4.521  0.000   -  
OGLE-SMC-RRLYR-2008  19.360 19.832  0.3047880 0.0000007  2104.76798  0.279  0.179 4.547  0.160 3.230
OGLE-SMC-RRLYR-2024  19.091 19.428  0.2829926 0.0000006  2104.85895  0.227  0.184 4.536  0.000   -  
OGLE-SMC-RRLYR-2061  19.488 19.895  0.3106131 0.0000006  2104.72244  0.363  0.264 4.785  0.000   -  
OGLE-SMC-RRLYR-2077  19.489 19.908  0.3105026 0.0000013  2104.77847  0.243  0.000   -    0.000   -  
OGLE-SMC-RRLYR-2078  19.454 19.909  0.2832225 0.0000008  2104.82541  0.255  0.219 4.415  0.000   -  
OGLE-SMC-RRLYR-2082  19.392 19.698  0.2824680 0.0000009  2104.75375  0.189  0.000   -    0.000   -  
OGLE-SMC-RRLYR-2110  19.372 19.884  0.3194634 0.0000007  2104.82210  0.334  0.261 4.687  0.080 2.217
OGLE-SMC-RRLYR-2116  19.267 19.614  0.2981085 0.0000015  2104.77873  0.131  0.000   -    0.000   -  
OGLE-SMC-RRLYR-2140  19.048 19.528  0.3133437 0.0000007  2104.75748  0.228  0.000   -    0.000   -  
OGLE-SMC-RRLYR-2141  19.504 20.040  0.2988582 0.0000010  2104.85227  0.219  0.000   -    0.000   -  
OGLE-SMC-RRLYR-2192  19.352 19.801  0.3185292 0.0000007  2104.60743  0.248  0.165 5.110  0.000   -  
OGLE-SMC-RRLYR-2206  19.217 19.640  0.3031420 0.0000007  2104.82400  0.259  0.132 4.906  0.000   -  
OGLE-SMC-RRLYR-2222  19.383 19.932  0.3281528 0.0000008  2104.81043  0.240  0.000   -    0.000   -  
OGLE-SMC-RRLYR-2266  19.072 19.482  0.3174606 0.0000006  2104.83039  0.275  0.081 5.137  0.000   -  
OGLE-SMC-RRLYR-2292  19.499 20.085  0.3307446 0.0000011  2090.78303  0.272  0.000   -    0.000   -  
OGLE-SMC-RRLYR-2330  19.500 20.004  0.2976111 0.0000009  2090.83155  0.232  0.139 4.810  0.000   -  
OGLE-SMC-RRLYR-2369  18.843 19.243  0.3183616 0.0000008  2104.69509  0.191  0.201 4.060  0.000   -  
OGLE-SMC-RRLYR-2404  19.417 19.850  0.3130352 0.0000009  2090.91557  0.251  0.211 5.153  0.000   -  
OGLE-SMC-RRLYR-2428  12.880 13.209  0.3163280 0.0000003  2090.83581  0.209  0.103 4.983  0.056 4.394
OGLE-SMC-RRLYR-2448  19.124 19.513  0.2997887 0.0000003  2090.81168  0.369  0.276 4.504  0.081 3.010
OGLE-SMC-RRLYR-2468  19.301 19.713  0.3048283 0.0000012  2090.92423  0.159  0.000   -    0.000   -  
