object_id,catalog_type,region,file,sha256,n_observations,baseline_days,has_errors,candidate_rank,catalog_period,catalog_secondary_period
OGLE-GD-RRLYR-09564,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09564.dat,e0824e74a52db9055f897e763f1393eaea6ceb13ffed42ee372058c15390a5ed,149,2232.6862200000005,True,239,0.46320309,
OGLE-GD-RRLYR-09574,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09574.dat,17956c4b1c96f99361d6891e26fa7bfca972845505942f238ab998687df03894,149,2232.6865100000005,True,258,0.52395695,
OGLE-GD-RRLYR-09593,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09593.dat,f4d4c0f6522925629087fc6ea9c9d34e5a26705b52830a913bd70ff0662a3ca5,142,2204.75749,True,455,0.60087046,
OGLE-GD-RRLYR-09671,RRd,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09671.dat,edf8dfc24cc8dba7704f5e4dea8cc134a950078cebbf884d3e26ae039989a83b,131,2231.7408400000004,True,389,0.28860689,0.39211585
OGLE-GD-RRLYR-09676,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09676.dat,915866e56f9f5a9e08089a888488be09bc79cccf7a4a5b40545d6e8f6e2cc807,146,2232.6865100000005,True,55,0.79455605,
OGLE-GD-RRLYR-09699,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09699.dat,f3b57261eea035e1735a8ac1db1375f9eedae782b0fe676910e61faf0388a9b3,142,2204.75749,True,448,0.39667104,
OGLE-GD-RRLYR-09742,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09742.dat,3d35f6c3c17fdded023cc3b95af37a5b18340fce2b72a086653f030cab6410bc,127,2231.739950000001,True,115,0.45968107,
OGLE-GD-RRLYR-09767,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09767.dat,2a73ab9869f9bab99e1d7de6bc665703ac92dc96006b5e0413a7a2e331064ba4,123,2231.739990000001,True,78,0.49200663,
OGLE-GD-RRLYR-09780,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09780.dat,0176dfa30b3a38cc7093279f50844d9f670e27dccd0879eccb4c94dc8b33c5c2,146,2204.75728,True,294,0.26147137,
OGLE-GD-RRLYR-09795,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09795.dat,05870890db90ab8e637269767a0624c0f85b02d1af4fa57ec2703b17475c0374,148,2232.6864800000003,True,32,0.43362088,
OGLE-GD-RRLYR-09823,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09823.dat,0e4191c33e0580eb7ec1b4031838acccb2f3287f14490ed24b1555c40316564c,145,2204.757199999999,True,288,0.46399199,
OGLE-GD-RRLYR-09863,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09863.dat,30358d452fb1e3bede17e82293a54fc167ad39e9e869134ff0ae265c68925b94,144,2204.7573699999994,True,395,0.64923861,
OGLE-GD-RRLYR-09864,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09864.dat,76f9ae56b8b8f8200c67e15f678f8d541c08ae04cc2ea5de0b0fc9f7eab6b371,144,2232.6864100000003,True,406,0.27951357,
OGLE-GD-RRLYR-09878,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09878.dat,c1e13ef5c50534643afec557abab9003d208fff769e61022da86abb9aa450c3a,116,2190.791329999999,True,17,0.60742933,
OGLE-GD-RRLYR-09880,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09880.dat,928a9b72e453753316a0a3ac54d7d9d5b57382b18c3fb8c80beef88c22566de3,144,2204.7573699999994,True,162,0.56525338,
OGLE-GD-RRLYR-09895,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09895.dat,a4b0a5b97708b75d284de28b4f7c1e8f0bbdc4785f2f56598c73f48a7089aa6b,144,2232.686230000001,True,109,0.48537933,
OGLE-GD-RRLYR-09906,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09906.dat,d42c21bf9322eacd311fe706c969fdf3bc3c614eb6d174b01cb4b200e131946c,142,2204.7573699999994,True,398,0.59942225,
OGLE-GD-RRLYR-09911,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09911.dat,247c6adb2296c5c5f0d3ad18ae014d5b2d805177916ffd1d1ff58d3adbf0af48,146,2232.686230000001,True,494,0.65325472,
OGLE-GD-RRLYR-09927,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09927.dat,657b5c79195c9fcc84a4448a841d0e48062c565e8696125674fd6d1d894fd31f,144,2204.7573699999994,True,121,0.5862266,
OGLE-GD-RRLYR-09998,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-09998.dat,d359b64b1b4e76e5c4ab7760a42342e77d7c32fea6813dcc3455c91e634c690e,119,2059.0663099999992,True,59,0.42387482,
OGLE-GD-RRLYR-10004,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10004.dat,af48c941df4fa02a8fda2ac4973e108a0088e67979d2c6118ff909af490ff959,128,2231.756840000001,True,259,0.49469448,
OGLE-GD-RRLYR-10016,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10016.dat,e3257ee944fe5ccdda85991c889cf95e8d6895935e592db8e574189c2e45a208,103,2193.7873199999995,True,249,0.5118735,
OGLE-GD-RRLYR-10024,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10024.dat,58ada0422900add24e742940d7b4e584f3040497e7630322e44b22e63267cd91,123,2232.691569999999,True,72,0.57216209,
OGLE-GD-RRLYR-10050,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10050.dat,dc9bb94542829d9ccb51b40d126aaec02a559f82f7008e3a3f0fc11db392b5c1,41,1531.7363599999999,True,351,0.61989169,
OGLE-GD-RRLYR-10061,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10061.dat,da27ed94022dcbbc69f314f1ce49eaf2ecde1cee479e68f224ab2de85eff9613,128,2204.757660000001,True,76,0.6247285,
OGLE-GD-RRLYR-10082,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10082.dat,c1484c019efcb2be90b91f7ef850efec5b860dec226fe8c9515be9f4e19dbdec,147,2204.7571099999996,True,372,0.6208268,
OGLE-GD-RRLYR-10095,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10095.dat,e54632ae3619ffccc701df32fad626c8198f918ecfc024328d0ff877c71619fa,144,2204.757199999999,True,324,0.61821497,
OGLE-GD-RRLYR-10100,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10100.dat,efcbd740d15a64c6d15f393d01ef0480561064f39b3ebf73483e2090a9dc8cb4,127,2231.756840000001,True,270,0.58842489,
OGLE-GD-RRLYR-10160,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10160.dat,df561633611f7bb5bf61322dd937cc0dbb2a4c5e5e85dd8d94808ca4a27807fb,110,2232.691569999999,True,28,0.56539215,
OGLE-GD-RRLYR-10201,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10201.dat,aac4de1259bde0b8d0ed4f78bf7c583a9277370e2fe8becd055f23674f2116a1,145,2204.757660000001,True,410,0.35367677,
OGLE-GD-RRLYR-10205,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10205.dat,5f8c4bcc761e6d04480083989478d04b9192e3af3aa3fff0c79c296fbdd77ec6,102,1096.005149999999,True,67,0.5050799,
OGLE-GD-RRLYR-10246,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10246.dat,8189fcc76e1863c737a51229e80136466cfe694c8a1be18aa8baf77982073e9e,129,840.7660099999994,True,197,0.55840503,
OGLE-GD-RRLYR-10275,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10275.dat,3c3a62375f86aad66ab501991a38e5227e8c5bd184c98303303afd9381809bb9,145,1125.9725899999994,True,307,0.3725941,
OGLE-GD-RRLYR-10279,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10279.dat,4abac7660ad8137eae124c2684b57378045499090b7e3e76b609e0f2962649ef,144,1125.9726099999998,True,225,0.21664518,
OGLE-GD-RRLYR-10305,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10305.dat,cf7804f2f0af8ebe8424b06cfd92659a9d13b9e17f1e43360023d4d10d6ad6d6,159,2515.856459999999,True,350,0.37595646,
OGLE-GD-RRLYR-10317,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10317.dat,fd8f29c79e26a6120863423974330a13d3977d79f1f363c6fb12260da700d5fd,123,863.6896800000004,True,388,0.34121843,
OGLE-GD-RRLYR-10321,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10321.dat,67f648923cebf80eb7342353cb54a9f6fd7adaad17c872169341443b0a522912,155,2470.0952800000005,True,236,0.65318442,
OGLE-GD-RRLYR-10345,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10345.dat,53b02e15c2abf1fd68a015f2d5031015482e08daeee550494e34c5db733877ca,140,2505.1719600000006,True,245,0.2839229,
OGLE-GD-RRLYR-10356,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10356.dat,3fcfdf068ad93c0f5bb963734173ba7812a79327e55198d8e203b66a7ca3c89f,81,918.7250100000001,True,385,0.25428324,
OGLE-GD-RRLYR-10375,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10375.dat,82c2b0521249d35111a8a34deaa38405489a2bca336769dba6262c5894389314,129,2460.0994800000008,True,272,0.4442071,
OGLE-GD-RRLYR-10394,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10394.dat,d7a5f677da286b10884852adbaa6140065f84116abab273de75f07535e57a571,48,860.7038299999995,True,274,0.4400394,
OGLE-GD-RRLYR-10475,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10475.dat,7993c3c140dce9a309b62cff88f87ca6349ed266146502c2063722af059b588e,104,1635.65326,True,198,0.49282875,
OGLE-GD-RRLYR-10489,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10489.dat,cdaea52327a853f5fc8148045c1df57b4cfabf9871689bbd832c9414e3095faa,104,1635.65326,True,330,0.6206246,
OGLE-GD-RRLYR-10521,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10521.dat,3d0f2ea20d635ee288d16c656f91aa98b5c8a291ae379090ba09710af27fd891,97,1633.62964,True,22,0.28662451,
OGLE-GD-RRLYR-10539,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10539.dat,9c099cb9c9e82830a5da7636d5e7500db9a3e6efbf174410fabe48ebf660732f,104,1635.65326,True,224,0.68493559,
OGLE-GD-RRLYR-10561,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10561.dat,0981dcd4cd39f7532ce5f388588363dd111837cb49f932314ca112e0a3908db5,105,1635.65045,True,42,0.47815584,
OGLE-GD-RRLYR-10586,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10586.dat,21acdc2c8c1ddde4b2319fce7bc51e4b15c8ab713b26c1b79e80416010195315,104,1635.6523100000004,True,102,0.52839579,
OGLE-GD-RRLYR-10600,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10600.dat,98fd7f91fec657d7ecff4e70e4501600fcd15b821af8027acbd01fcc5f3ee601,106,1633.6273899999997,True,130,0.66652134,
OGLE-GD-RRLYR-10645,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10645.dat,9b1e228b0750a660013e54b012fa7b4df2fdc595269a660ced094646b56add2a,106,1633.6273899999997,True,143,0.5511611,
OGLE-GD-RRLYR-10662,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10662.dat,0827df19cecec4b5f7fa8eee85e722838b53ceea3e5ad6123aa6aae9cac37d7d,94,1608.6270099999992,True,57,0.56378189,
OGLE-GD-RRLYR-10668,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10668.dat,9d509b462e32c6db848a6bca4780ba05c3105f8e61d4ddaebfb466a347d3bc05,94,1608.6270300000006,True,414,0.51817065,
OGLE-GD-RRLYR-10701,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10701.dat,2c1163c610aa645c5cdd7c5633cb8d09812bcab897dd5503e97ceecb25c6277c,103,1635.65344,True,206,0.6629544,
OGLE-GD-RRLYR-10726,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10726.dat,294be23bd7c8b0ab5bb083f4d4983eebd019d5495413c4a0ac35a9e7cfc64cdf,89,1608.6272399999998,True,505,0.51763523,
OGLE-GD-RRLYR-10765,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10765.dat,8e150a6642073fc31e36a4bca1ac3164b132a15cee9ba4dd89495fe3badc282c,88,486.91176000000087,True,365,0.51574482,
OGLE-GD-RRLYR-10772,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10772.dat,e04779c0cc74fa448b770d481021b5c4b69affe89c45664c5cc2f6e228df432a,89,486.91121999999996,True,474,0.59286958,
OGLE-GD-RRLYR-10846,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10846.dat,acc5f9f12b7835eb591b2b9e83b09c7e24769790c376ba25c67d6f2fab635901,103,1633.6010099999994,True,289,0.42340914,
OGLE-GD-RRLYR-10872,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10872.dat,a31e71b0ae0abf6b66b1b9663d810be84b863d4a25573528a09ad48a1f76ae79,85,486.9056700000001,True,477,0.30763397,
OGLE-GD-RRLYR-10888,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10888.dat,ed337b21922cc2f8c3c80c059ce6ad805a2904ed8470c81d71947303dff3eb46,101,1633.6010099999994,True,147,0.54127287,
OGLE-GD-RRLYR-10932,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10932.dat,b78bdcab1009cf464a56c1428d05989837d80350dbc30597ea75733bf7001d03,89,488.9328800000003,True,214,0.56945177,
OGLE-GD-RRLYR-10943,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10943.dat,a4780dea1df22c5a6e6bcdb9a3e4d2f2238263f85f3ea273d24f851694f46bf7,102,1633.6004900000007,True,265,0.56570228,
OGLE-GD-RRLYR-10954,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10954.dat,9ed582f58cb3e50d3ae70a8e2851f48687c7d60ef1f3de906417a71e9653a27f,84,486.9056700000001,True,75,0.27394335,
OGLE-GD-RRLYR-10962,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10962.dat,778c9504cec76b3b5e4e56a29a4c5d376e194e48d706490fe42ffa7b409d7def,103,1633.6010099999994,True,341,0.63171931,
OGLE-GD-RRLYR-10966,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10966.dat,3837a756cead056eb60e009e921dcb198376a299d98ff86675289b7837634b7a,60,1612.6613500000003,True,165,0.35853808,
OGLE-GD-RRLYR-10975,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10975.dat,2524b9c49bbc54568f08960b22699dd22309d7a8895f553650ff06351b6b6212,112,1555.7421999999997,True,204,0.30712423,
OGLE-GD-RRLYR-10986,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10986.dat,5793150314eec0d11cd41e4d19f2f58b20378a63549b2842a933a68385a7260d,60,1612.6613500000003,True,353,0.41896481,
OGLE-GD-RRLYR-10991,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-10991.dat,c24eea1ca72348552aebe004b18ea99ccc77588c8751922256b6be827fc0b680,61,1612.6612800000012,True,491,0.43931067,
OGLE-GD-RRLYR-11012,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11012.dat,c5c059c09c67b07abce755e0329c9b6aa4ebe08b70eb8f9f492132b4b26d1fd3,58,1612.6613500000003,True,16,0.27180866,
OGLE-GD-RRLYR-11015,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11015.dat,c3ff91c26679390813e4d1cfe13425199bdcba512acab2e0b64c279712d2fd9a,61,1612.6612800000012,True,26,0.54576108,
OGLE-GD-RRLYR-11053,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11053.dat,8de32be75857dc0e597679bf8e35ed5c1ca2b8b03a970114cf058b5cb471d41b,61,1612.6612800000012,True,475,0.53212231,
OGLE-GD-RRLYR-11112,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11112.dat,bce644e2c94d8cd1de87c53bb595806af07a94788fdf6662990a5da1717897ff,80,1633.64617,True,74,0.54233963,
OGLE-GD-RRLYR-11140,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11140.dat,5d3aa36f6cc8804a34db5e86de929a6c81ef04bb325cd70dabc40933654ba089,60,1610.7225500000004,True,271,0.43256361,
OGLE-GD-RRLYR-11181,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11181.dat,363298cd90735d4a8463584851466bd6c6463519c265db9ed8bed5f5e1e47cd8,76,1611.7138000000004,True,142,0.63073713,
OGLE-GD-RRLYR-11198,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11198.dat,69a34118a3ab32c07303bf7d5ccc669052177d0586a6a7953d7b73c6a59010ed,54,465.9632700000002,True,182,0.64411608,
OGLE-GD-RRLYR-11201,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11201.dat,63f186d82fbd97ea2bcac7ecb51d75db1f0895bf5fd44471c00841e77a354cd6,65,1610.7182599999996,True,276,0.63934476,
OGLE-GD-RRLYR-11207,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11207.dat,435c66a84e0b942c697361243d9b26ff6e7e084589f6c4d11f785f71a5297d1d,78,1611.7137599999996,True,187,0.4735126,
OGLE-GD-RRLYR-11219,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11219.dat,ed301f60e35fdd96d2802076b9b37e2619969e35ba3f19ecebadaa579aa5a062,78,1611.7137599999996,True,440,0.58220095,
OGLE-GD-RRLYR-11256,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11256.dat,f1bc4edd3a29103289c45221c934b3d104db37adb4be749fc7e112320ad06ac6,74,1558.7754999999997,True,24,0.49437801,
OGLE-GD-RRLYR-11317,RRc,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11317.dat,c825e42a9c438181149bb77f0d6909a23b6ccbf4d92bb3e0402ec1acbff32fe9,72,1610.68894,True,503,0.28545344,
OGLE-GD-RRLYR-11357,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11357.dat,fc7123a26653f07d9767234031179c90b6f347408b115decc3150fe045e245ea,72,1633.6332599999996,True,10,0.53205582,
OGLE-GD-RRLYR-11396,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11396.dat,236eaf2f69c158100be639c6c50e4fcc6b7078215747be3cb3c5c34960d1cea6,71,1610.6874499999994,True,308,0.73136334,
OGLE-GD-RRLYR-11409,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11409.dat,a1d1e0617896ddf21b5d9468d30fc2dca05100ae0755a634c90e5707c8d36404,73,1633.6332599999996,True,279,0.45851386,
OGLE-GD-RRLYR-11456,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11456.dat,5fa67d413b0b2ae34aa494a9e963d055c61f66f2de52ddb744338076d2bff697,70,1610.6874499999994,True,320,0.59365259,
OGLE-GD-RRLYR-11465,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11465.dat,68085ae2c395be1a7efe883fe007c6e04c580406e0f0d93c7bc53f44cb5b3054,73,1633.6291499999998,True,84,0.67493356,
OGLE-GD-RRLYR-11494,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11494.dat,eeda530729b36e934ff8da0e3db55a631f5320918f5b428b9126f42196c7712e,72,1633.6277,True,257,0.58763333,
OGLE-GD-RRLYR-11500,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11500.dat,bd785c196368bee195c934fdc172860ab306e7d85a543456d14283c714e405e5,50,465.90250000000015,True,453,0.42989129,
OGLE-GD-RRLYR-11504,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11504.dat,a90deed27a22acc9e37af28695525647528e5afab6884b7c743caca76befd4d3,68,1604.6464799999994,True,496,0.63503511,
OGLE-GD-RRLYR-11525,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11525.dat,3b461faecc88446cd349d94f854f193eed90d37744581381aeecdaae82223c2b,70,1615.6817299999993,True,58,0.5254862,
OGLE-GD-RRLYR-11552,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11552.dat,f5539a5d816270b51dbac266df181f9e8ece085ba5d4e38a23e34c9ef7ac22e8,69,1604.64628,True,450,0.51777654,
OGLE-GD-RRLYR-11557,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11557.dat,19abdd7af87d7b89409ff2d1003273abc693bb6e044f2fbde9293aea463175f9,66,1604.64628,True,377,0.52327246,
OGLE-GD-RRLYR-11578,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11578.dat,ee1c5d64f94bc5229c707f511964c31607591053d2997207d7ebce555db22f84,68,1604.6464799999994,True,392,0.62073087,
OGLE-GD-RRLYR-11630,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11630.dat,7a2294be90e4497ea55fa7ef90b028a417719921b2f3c3a3e1bd0949132e6f20,67,1615.6806400000005,True,476,0.53943791,
OGLE-GD-RRLYR-11646,RRab,GD,data/ogle_gd_500/photometry/OGLE-GD-RRLYR-11646.dat,4a784f9f62de5773b6c04401b640618131e7f5eed9bcfea87682c13822adecd7,70,1633.6214599999994,True,434,0.67223487,
