object_id,fourier_rank,fourier_condition,undefined_features
OGLE-GD-RRLYR-05698,9,2.4619428342165866,0
OGLE-GD-RRLYR-05717,9,1.856690491243322,0
OGLE-GD-RRLYR-05721,9,1.7003377931870867,0
OGLE-GD-RRLYR-05723,9,1.8759159107738426,0
OGLE-GD-RRLYR-05753,9,2.038355786953212,0
OGLE-GD-RRLYR-05772,9,2.247674938915629,0
OGLE-GD-RRLYR-05773,9,1.758022929369384,0
OGLE-GD-RRLYR-05792,9,1.63647329365952,0
OGLE-GD-RRLYR-05804,9,1.6481438574493077,0
OGLE-GD-RRLYR-05807,9,2.11546024661547,0
OGLE-GD-RRLYR-05823,9,2.315964899527815,0
OGLE-GD-RRLYR-05824,9,1.7071882886323941,0
OGLE-GD-RRLYR-05834,9,2.1687992942542897,0
OGLE-GD-RRLYR-05852,9,1.9625088060390807,0
OGLE-GD-RRLYR-05858,9,1.810273002739086,0
OGLE-GD-RRLYR-05859,9,1.6527874412812542,0
OGLE-GD-RRLYR-05861,9,1.712647757852411,0
OGLE-GD-RRLYR-05873,9,1.7661273033622957,0
OGLE-GD-RRLYR-05874,9,3.0296641490286897,0
OGLE-GD-RRLYR-05876,9,1.7423938196809279,0
OGLE-GD-RRLYR-05891,9,1.5832173381143204,0
OGLE-GD-RRLYR-05893,9,2.7734577691083766,0
OGLE-GD-RRLYR-05901,9,2.187569905227224,0
OGLE-GD-RRLYR-05909,9,2.1068197065677947,0
OGLE-GD-RRLYR-05930,9,1.7939093908411383,0
OGLE-GD-RRLYR-05941,9,1.9565770290276252,0
OGLE-GD-RRLYR-05961,9,1.9277786687152236,0
OGLE-GD-RRLYR-05980,9,1.7715499177424645,0
OGLE-GD-RRLYR-06009,9,2.419109195723958,0
OGLE-GD-RRLYR-06045,9,1.858937540779841,0
OGLE-GD-RRLYR-06063,9,2.020078066327892,0
OGLE-GD-RRLYR-06066,9,1.6399382665851605,0
OGLE-GD-RRLYR-06076,9,1.9361260451369666,0
OGLE-GD-RRLYR-06080,9,1.7038036039675877,0
OGLE-GD-RRLYR-06097,9,1.9114920048612503,0
OGLE-GD-RRLYR-06115,9,1.9471738579708358,0
OGLE-GD-RRLYR-06124,9,1.7931696380504771,0
OGLE-GD-RRLYR-06159,9,1.7066712198777205,0
OGLE-GD-RRLYR-06164,9,2.034066869315713,0
OGLE-GD-RRLYR-06174,9,1.7105985232422631,0
OGLE-GD-RRLYR-06179,9,1.8348820564680401,0
OGLE-GD-RRLYR-06200,9,2.088426907773023,0
OGLE-GD-RRLYR-06229,9,1.8206322412766252,0
OGLE-GD-RRLYR-06237,9,2.222239087689835,0
OGLE-GD-RRLYR-06254,9,1.6618001326459422,0
OGLE-GD-RRLYR-06262,9,2.073197697747749,0
OGLE-GD-RRLYR-06269,9,1.953938190028509,0
OGLE-GD-RRLYR-06294,9,1.8208855945319762,0
OGLE-GD-RRLYR-06312,9,1.7286207303602918,0
OGLE-GD-RRLYR-06313,9,1.7513218754537891,0
OGLE-GD-RRLYR-06347,9,2.009932053026373,0
OGLE-GD-RRLYR-06378,9,1.9746761034085303,0
OGLE-GD-RRLYR-06394,9,2.0680289585791582,0
OGLE-GD-RRLYR-06401,9,1.7258222214057393,0
OGLE-GD-RRLYR-06412,9,1.8654347086798713,0
OGLE-GD-RRLYR-06415,9,3.8746853992599464,0
OGLE-GD-RRLYR-06417,9,1.6476807477925086,0
OGLE-GD-RRLYR-06421,9,1.6354810592303712,0
OGLE-GD-RRLYR-06428,9,2.0845083512892786,0
OGLE-GD-RRLYR-06429,9,1.7229971041575682,0
OGLE-GD-RRLYR-06431,9,1.845045085388611,0
OGLE-GD-RRLYR-06445,9,1.7732029756123078,0
OGLE-GD-RRLYR-06454,9,2.279892280465499,0
OGLE-GD-RRLYR-06473,9,1.6440108765004648,0
OGLE-GD-RRLYR-06482,9,1.6729646587210818,0
OGLE-GD-RRLYR-06492,9,1.7647458580244688,0
OGLE-GD-RRLYR-06522,9,1.9555806893437997,0
OGLE-GD-RRLYR-06541,9,1.9631542166342741,0
OGLE-GD-RRLYR-06543,9,1.6062584541797726,0
OGLE-GD-RRLYR-06544,9,1.6454149988528646,0
OGLE-GD-RRLYR-06561,9,1.6588041059512038,0
OGLE-GD-RRLYR-06569,9,1.717354056057176,0
OGLE-GD-RRLYR-06575,9,1.6510743706560904,0
OGLE-GD-RRLYR-06584,9,1.6672289885556943,0
OGLE-GD-RRLYR-06600,9,1.8025214442785733,0
OGLE-GD-RRLYR-06630,9,2.1750089285920295,0
OGLE-GD-RRLYR-06632,9,4.9178480915540295,0
OGLE-GD-RRLYR-06650,9,1.879430013662577,0
OGLE-GD-RRLYR-06654,9,1.8047272276668547,0
OGLE-GD-RRLYR-06661,9,1.9511444401897275,0
OGLE-GD-RRLYR-06690,9,1.8999649072201397,0
OGLE-GD-RRLYR-06692,9,1.8639294359573115,0
OGLE-GD-RRLYR-06712,9,1.8286925298858747,0
OGLE-GD-RRLYR-06768,9,1.889824517964689,0
OGLE-GD-RRLYR-06772,9,1.8465022514046023,0
OGLE-GD-RRLYR-06782,9,1.6588990764570517,0
OGLE-GD-RRLYR-06783,9,1.7579479797672033,0
OGLE-GD-RRLYR-06821,9,1.6918711917815934,0
OGLE-GD-RRLYR-06826,9,1.6030152694007138,0
OGLE-GD-RRLYR-06841,9,1.7979084412714683,0
OGLE-GD-RRLYR-06851,9,2.5486636765635122,0
OGLE-GD-RRLYR-06855,9,1.7558570937982587,0
OGLE-GD-RRLYR-06860,9,2.048162291740883,0
OGLE-GD-RRLYR-06862,9,1.8091460032518427,0
OGLE-GD-RRLYR-06873,9,1.8436482199703967,0
OGLE-GD-RRLYR-06875,9,1.760580979611644,0
OGLE-GD-RRLYR-06876,9,1.6455712126287887,0
OGLE-GD-RRLYR-06899,9,2.018681592800295,0
OGLE-GD-RRLYR-06918,9,1.7583581655142524,0
OGLE-GD-RRLYR-06920,9,1.7530621632021883,0
OGLE-GD-RRLYR-06942,9,3.0966117437732286,0
OGLE-GD-RRLYR-06945,9,2.473940908932414,0
OGLE-GD-RRLYR-06946,9,1.6416700952278018,0
OGLE-GD-RRLYR-06954,9,2.0491609475004506,0
OGLE-GD-RRLYR-06977,9,2.0669236392134316,0
OGLE-GD-RRLYR-06995,9,2.0473687608892317,0
OGLE-GD-RRLYR-07005,9,1.7996839457408331,0
OGLE-GD-RRLYR-07013,9,1.7054738309350768,0
OGLE-GD-RRLYR-07030,9,2.5287569683371247,0
OGLE-GD-RRLYR-07032,9,1.6195072215532158,0
OGLE-GD-RRLYR-07035,9,1.7402362365308026,0
OGLE-GD-RRLYR-07044,9,1.9519364429737365,0
OGLE-GD-RRLYR-07047,9,1.9931577893543686,0
OGLE-GD-RRLYR-07067,9,1.673242125102565,0
OGLE-GD-RRLYR-07070,9,1.8833371052168475,0
OGLE-GD-RRLYR-07104,9,1.605090833909797,0
OGLE-GD-RRLYR-07109,9,1.6559605516476832,0
OGLE-GD-RRLYR-07112,9,1.6186124060837679,0
OGLE-GD-RRLYR-07114,9,2.0220077317050063,0
OGLE-GD-RRLYR-07129,9,1.9075400162700398,0
OGLE-GD-RRLYR-07138,9,1.7053616069384363,0
OGLE-GD-RRLYR-07144,9,1.654114250349916,0
OGLE-GD-RRLYR-07160,9,2.4935956213076946,0
OGLE-GD-RRLYR-07168,9,1.7356478906497574,0
OGLE-GD-RRLYR-07183,9,1.9517939309231551,0
OGLE-GD-RRLYR-07200,9,1.8940004381600664,0
OGLE-GD-RRLYR-07222,9,1.70110453983207,0
OGLE-GD-RRLYR-07224,9,1.7779537843416438,0
OGLE-GD-RRLYR-07235,9,1.8948057644178022,0
OGLE-GD-RRLYR-07243,9,1.68952955283546,0
OGLE-GD-RRLYR-07255,9,3.5712282736629883,0
OGLE-GD-RRLYR-07263,9,2.0245412977607504,0
OGLE-GD-RRLYR-07268,9,1.5818365914129884,0
OGLE-GD-RRLYR-07270,9,1.8463210691783842,0
OGLE-GD-RRLYR-07287,9,1.6915355499313487,0
OGLE-GD-RRLYR-07288,9,1.689143526320807,0
OGLE-GD-RRLYR-07289,9,1.6720292243967776,0
OGLE-GD-RRLYR-07291,9,1.7298522612690117,0
OGLE-GD-RRLYR-07292,9,2.419619321502993,0
OGLE-GD-RRLYR-07319,9,1.810043230970718,0
OGLE-GD-RRLYR-07328,9,2.003738184245311,0
OGLE-GD-RRLYR-07339,9,1.631422192493688,0
OGLE-GD-RRLYR-07353,9,1.8422004097283653,0
OGLE-GD-RRLYR-07356,9,2.009604590738584,0
OGLE-GD-RRLYR-07375,9,2.410173509386766,0
OGLE-GD-RRLYR-07378,9,1.7402010071026939,0
OGLE-GD-RRLYR-07380,9,1.756393269603249,0
OGLE-GD-RRLYR-07397,9,1.7838678405429427,0
OGLE-GD-RRLYR-07443,9,1.9833519687652295,0
OGLE-GD-RRLYR-07469,9,1.9031528826640707,0
OGLE-GD-RRLYR-07470,9,1.6679625741299235,0
OGLE-GD-RRLYR-07483,9,1.8471660051099625,0
OGLE-GD-RRLYR-07492,9,1.773536407162587,0
OGLE-GD-RRLYR-07574,9,1.8730837322344365,0
OGLE-GD-RRLYR-07586,9,1.8512788405936669,0
OGLE-GD-RRLYR-07589,9,1.9014837637286233,0
OGLE-GD-RRLYR-07595,9,1.6934555279647718,0
OGLE-GD-RRLYR-07622,9,1.7758845434780943,0
OGLE-GD-RRLYR-07623,9,1.6555695933066623,0
OGLE-GD-RRLYR-07626,9,1.8018186656393302,0
OGLE-GD-RRLYR-07628,9,1.6094440737233748,0
OGLE-GD-RRLYR-07644,9,1.8803596862728893,0
OGLE-GD-RRLYR-07645,9,1.6435223078009775,0
OGLE-GD-RRLYR-07652,9,1.9491417150936836,0
OGLE-GD-RRLYR-07676,9,1.8688082104749972,0
OGLE-GD-RRLYR-07692,9,1.9307877841549164,0
OGLE-GD-RRLYR-07694,9,1.8075737086268973,0
OGLE-GD-RRLYR-07703,9,1.8035796152551142,0
OGLE-GD-RRLYR-07738,9,1.7314951275928416,0
OGLE-GD-RRLYR-07745,9,2.015701838456808,0
OGLE-GD-RRLYR-07760,9,1.6443725393823347,0
OGLE-GD-RRLYR-07768,9,1.7911082455490603,0
OGLE-GD-RRLYR-07779,9,1.7173720822062475,0
OGLE-GD-RRLYR-07785,9,2.2320436305228615,0
OGLE-GD-RRLYR-07818,9,1.6136531154152238,0
OGLE-GD-RRLYR-07831,9,1.862806781922457,0
OGLE-GD-RRLYR-07833,9,2.5578497109311726,0
OGLE-GD-RRLYR-07866,9,1.8839014234236475,0
OGLE-GD-RRLYR-07870,9,1.8408025646631865,0
OGLE-GD-RRLYR-07880,9,1.9975470689644224,0
OGLE-GD-RRLYR-07895,9,2.0877961190022694,0
OGLE-GD-RRLYR-07909,9,1.9621798858900186,0
OGLE-GD-RRLYR-07927,9,1.704173098986012,0
OGLE-GD-RRLYR-07930,9,1.9414001420936013,0
OGLE-GD-RRLYR-07932,9,1.8686717783014424,0
OGLE-GD-RRLYR-07936,9,2.3591951117356498,0
OGLE-GD-RRLYR-07938,9,1.714882005195921,0
OGLE-GD-RRLYR-07947,9,1.7405690893767882,0
OGLE-GD-RRLYR-07948,9,1.8031126716027972,0
OGLE-GD-RRLYR-07955,9,2.039182372833449,0
OGLE-GD-RRLYR-07964,9,1.6682126851131944,0
OGLE-GD-RRLYR-07987,9,1.6722457477373511,0
OGLE-GD-RRLYR-07992,9,1.6290894130797384,0
OGLE-GD-RRLYR-08011,9,2.5671175634754935,0
OGLE-GD-RRLYR-08018,9,1.7460707312451071,0
OGLE-GD-RRLYR-08031,9,1.6995326263988242,0
OGLE-GD-RRLYR-08033,9,1.6704052122214441,0
OGLE-GD-RRLYR-08045,9,1.7855882854931302,0
OGLE-GD-RRLYR-08048,9,1.6831655418282214,0
OGLE-GD-RRLYR-08051,9,1.6879357641829225,0
OGLE-GD-RRLYR-08053,9,2.686473963269452,0
OGLE-GD-RRLYR-08054,9,2.2744554897341875,0
OGLE-GD-RRLYR-08056,9,1.7140937414404243,0
OGLE-GD-RRLYR-08062,9,2.059714855949434,0
OGLE-GD-RRLYR-08068,9,1.6947910277834168,0
OGLE-GD-RRLYR-08092,9,1.6587773598614683,0
OGLE-GD-RRLYR-08093,9,1.8380018849089892,0
OGLE-GD-RRLYR-08104,9,1.5892811887645317,0
OGLE-GD-RRLYR-08135,9,1.6395930338294502,0
OGLE-GD-RRLYR-08142,9,1.7242685172066998,0
OGLE-GD-RRLYR-08159,9,1.7656070701732414,0
OGLE-GD-RRLYR-08179,9,1.7976849402139636,0
OGLE-GD-RRLYR-08191,9,1.5772043041771744,0
OGLE-GD-RRLYR-08196,9,1.728268820129622,0
OGLE-GD-RRLYR-08215,9,1.7912723096075969,0
OGLE-GD-RRLYR-08227,9,1.826887530379958,0
OGLE-GD-RRLYR-08239,9,1.7557529732917703,0
OGLE-GD-RRLYR-08240,9,1.652679858982779,0
OGLE-GD-RRLYR-08241,9,1.9957585090452832,0
OGLE-GD-RRLYR-08246,9,2.094408348995477,0
OGLE-GD-RRLYR-08293,9,1.7805699791467753,0
OGLE-GD-RRLYR-08299,9,1.8447417446861165,0
OGLE-GD-RRLYR-08302,9,1.8876634570242317,0
OGLE-GD-RRLYR-08308,9,1.8422258793839428,0
OGLE-GD-RRLYR-08328,9,2.319244697097447,0
OGLE-GD-RRLYR-08335,9,1.8289622203966918,0
OGLE-GD-RRLYR-08345,9,1.9372585306286714,0
OGLE-GD-RRLYR-08354,9,1.8180919427133162,0
OGLE-GD-RRLYR-08364,9,1.7101268933918126,0
OGLE-GD-RRLYR-08366,9,1.87247975229614,0
OGLE-GD-RRLYR-08392,9,1.7053793553408327,0
OGLE-GD-RRLYR-08397,9,1.6455172292136508,0
OGLE-GD-RRLYR-08412,9,3.2971978488510993,0
OGLE-GD-RRLYR-08457,9,1.9590147786469456,0
OGLE-GD-RRLYR-08462,9,1.829038643730271,0
OGLE-GD-RRLYR-08478,9,1.8536770607830029,0
OGLE-GD-RRLYR-08494,9,1.7168677750063301,0
OGLE-GD-RRLYR-08495,9,1.8455059584890217,0
OGLE-GD-RRLYR-08502,9,1.6907731491075033,0
OGLE-GD-RRLYR-08511,9,1.9575632992890788,0
OGLE-GD-RRLYR-08522,9,1.7853442158952497,0
OGLE-GD-RRLYR-08570,9,1.6504724990777049,0
OGLE-GD-RRLYR-08577,9,1.6098262721207937,0
OGLE-GD-RRLYR-08596,9,1.6774713550038651,0
OGLE-GD-RRLYR-08611,9,1.9087768962570788,0
OGLE-GD-RRLYR-08612,9,1.6428051134160746,0
OGLE-GD-RRLYR-08642,9,1.879345496079508,0
OGLE-GD-RRLYR-08669,9,1.8440217508859482,0
OGLE-GD-RRLYR-08673,9,1.8230762935324274,0
OGLE-GD-RRLYR-08726,9,1.7767014297098065,0
OGLE-GD-RRLYR-08734,9,2.028718349474248,0
OGLE-GD-RRLYR-08736,9,2.025265388809851,0
OGLE-GD-RRLYR-08741,9,1.933992303693599,0
OGLE-GD-RRLYR-08742,9,1.9539308096242203,0
OGLE-GD-RRLYR-08747,9,2.0936495496585885,0
OGLE-GD-RRLYR-08754,9,1.8137988942046273,0
OGLE-GD-RRLYR-08757,9,1.9768568292686026,0
OGLE-GD-RRLYR-08772,9,1.661556416479428,0
OGLE-GD-RRLYR-08787,9,1.6404689211065806,0
OGLE-GD-RRLYR-08795,9,1.9266341056620497,0
OGLE-GD-RRLYR-08799,9,1.8356908119248663,0
OGLE-GD-RRLYR-08805,9,2.054547372410515,0
OGLE-GD-RRLYR-08811,9,1.7138821328860616,0
OGLE-GD-RRLYR-08812,9,1.615701948188301,0
OGLE-GD-RRLYR-08848,9,1.8583150325347746,0
OGLE-GD-RRLYR-08853,9,1.6712793831943327,0
OGLE-GD-RRLYR-08855,9,1.812290977901441,0
OGLE-GD-RRLYR-08866,9,1.9648423310206078,0
OGLE-GD-RRLYR-08872,9,1.7708196856229956,0
OGLE-GD-RRLYR-08901,9,1.9704185825488483,0
OGLE-GD-RRLYR-08952,9,1.789450921006434,0
OGLE-GD-RRLYR-08973,9,1.7861729474106138,0
OGLE-GD-RRLYR-09033,9,1.9788876920008027,0
OGLE-GD-RRLYR-09038,9,1.7821002461501732,0
OGLE-GD-RRLYR-09040,9,1.6471707616420117,0
OGLE-GD-RRLYR-09053,9,2.151515838009454,0
OGLE-GD-RRLYR-09063,9,1.8566950629129424,0
OGLE-GD-RRLYR-09086,9,1.9122630719666438,0
OGLE-GD-RRLYR-09105,9,1.7500037770892174,0
OGLE-GD-RRLYR-09112,9,1.8992418198322178,0
OGLE-GD-RRLYR-09118,9,1.7942595468006681,0
OGLE-GD-RRLYR-09119,9,1.6749428467612395,0
OGLE-GD-RRLYR-09132,9,1.7731325510701985,0
OGLE-GD-RRLYR-09150,9,1.8150924585907613,0
OGLE-GD-RRLYR-09155,9,1.742584264659998,0
OGLE-GD-RRLYR-09163,9,1.8197168650633742,0
OGLE-GD-RRLYR-09165,9,1.9193030706547407,0
OGLE-GD-RRLYR-09171,9,1.9337660257709781,0
OGLE-GD-RRLYR-09173,9,1.9762640947112036,0
OGLE-GD-RRLYR-09174,9,1.9871507741834722,0
OGLE-GD-RRLYR-09197,9,1.9343092646320594,0
OGLE-GD-RRLYR-09208,9,1.6328418261893394,0
OGLE-GD-RRLYR-09215,9,1.691076258002498,0
OGLE-GD-RRLYR-09233,9,1.902555967725235,0
OGLE-GD-RRLYR-09248,9,1.7769374035869034,0
OGLE-GD-RRLYR-09260,9,1.6721120583264673,0
OGLE-GD-RRLYR-09263,9,1.8086517394307517,0
OGLE-GD-RRLYR-09264,9,1.7562523844368454,0
OGLE-GD-RRLYR-09266,9,1.7783268163717132,0
OGLE-GD-RRLYR-09271,9,1.8880311292643501,0
OGLE-GD-RRLYR-09273,9,1.7581968239547974,0
OGLE-GD-RRLYR-09276,9,1.6396999537414587,0
OGLE-GD-RRLYR-09285,9,1.668247126759908,0
OGLE-GD-RRLYR-09302,9,1.7284572939415201,0
OGLE-GD-RRLYR-09356,9,1.8899633643783342,0
OGLE-GD-RRLYR-09362,9,1.9143569343586166,0
OGLE-GD-RRLYR-09372,9,1.9256076798888526,0
OGLE-GD-RRLYR-09377,9,1.759917485342575,0
OGLE-GD-RRLYR-09388,9,2.059796534455962,0
OGLE-GD-RRLYR-09391,9,1.6152791585458213,0
OGLE-GD-RRLYR-09392,9,1.646630641792602,0
OGLE-GD-RRLYR-09400,9,1.7116625251310775,0
OGLE-GD-RRLYR-09413,9,1.8138243024073686,0
OGLE-GD-RRLYR-09414,9,1.834434875004226,0
OGLE-GD-RRLYR-09424,9,1.773648037329458,0
OGLE-GD-RRLYR-09439,9,1.7281452162479682,0
OGLE-GD-RRLYR-09443,9,1.6457886329319118,0
OGLE-GD-RRLYR-09456,9,1.648585776069578,0
OGLE-GD-RRLYR-09469,9,1.9843567078955533,0
OGLE-GD-RRLYR-09472,9,2.1327213492532047,0
OGLE-GD-RRLYR-09475,9,1.9129533050429741,0
OGLE-GD-RRLYR-09480,9,1.6305264906738122,0
OGLE-GD-RRLYR-09486,9,1.8293978782470155,0
OGLE-GD-RRLYR-09499,9,1.824088219256559,0
OGLE-GD-RRLYR-09501,9,1.7767298263375724,0
OGLE-GD-RRLYR-09514,9,1.6352869075254004,0
OGLE-GD-RRLYR-09517,9,1.783191785471169,0
OGLE-GD-RRLYR-09526,9,1.7817487516804438,0
OGLE-GD-RRLYR-09534,9,1.8741336135938842,0
OGLE-GD-RRLYR-09549,9,3.8797463989444236,0
OGLE-GD-RRLYR-09555,9,1.708651813651689,0
OGLE-GD-RRLYR-09564,9,1.6102976970262104,0
OGLE-GD-RRLYR-09574,9,1.7133467692073476,0
OGLE-GD-RRLYR-09593,9,1.8882714222116421,0
OGLE-GD-RRLYR-09628,9,1.7281132705195477,0
OGLE-GD-RRLYR-09640,9,1.8547377438990897,0
OGLE-GD-RRLYR-09643,9,1.7519148861301301,0
OGLE-GD-RRLYR-09658,9,1.901659292390743,0
OGLE-GD-RRLYR-09664,9,1.7766079483723043,0
OGLE-GD-RRLYR-09671,9,1.7220407860564808,0
OGLE-GD-RRLYR-09676,9,1.7633709165600993,0
OGLE-GD-RRLYR-09683,9,1.9935887548617155,0
OGLE-GD-RRLYR-09686,9,1.6721392666452777,0
OGLE-GD-RRLYR-09692,9,1.6921570791251253,0
OGLE-GD-RRLYR-09699,9,1.7816148072844493,0
OGLE-GD-RRLYR-09723,9,1.591189766474506,0
OGLE-GD-RRLYR-09742,9,2.1309235585140534,0
OGLE-GD-RRLYR-09765,9,1.71816226378642,0
OGLE-GD-RRLYR-09766,9,1.685054975671154,0
OGLE-GD-RRLYR-09767,9,2.0011835606682538,0
OGLE-GD-RRLYR-09774,9,2.100933517710959,0
OGLE-GD-RRLYR-09776,9,1.6647372633508073,0
OGLE-GD-RRLYR-09780,9,1.6384880880585968,0
OGLE-GD-RRLYR-09785,9,1.8183038799620397,0
OGLE-GD-RRLYR-09795,9,1.6572297182460127,0
OGLE-GD-RRLYR-09822,9,1.7157482496548697,0
OGLE-GD-RRLYR-09823,9,1.648397745317589,0
OGLE-GD-RRLYR-09844,9,1.6095190533262222,0
OGLE-GD-RRLYR-09846,9,1.7541353876487835,0
OGLE-GD-RRLYR-09854,9,1.8223471898579964,0
OGLE-GD-RRLYR-09863,9,1.7135587724458525,0
OGLE-GD-RRLYR-09864,9,1.6324104328639353,0
OGLE-GD-RRLYR-09865,9,1.687643139928099,0
OGLE-GD-RRLYR-09878,9,1.6573501235157715,0
OGLE-GD-RRLYR-09880,9,1.7049831540419247,0
OGLE-GD-RRLYR-09881,9,2.094392536815292,0
OGLE-GD-RRLYR-09895,9,1.6103289885452348,0
OGLE-GD-RRLYR-09897,9,1.5797727642572175,0
OGLE-GD-RRLYR-09906,9,1.7881430826282474,0
OGLE-GD-RRLYR-09911,9,1.8171183526177834,0
OGLE-GD-RRLYR-09914,9,1.6383640804939912,0
OGLE-GD-RRLYR-09925,9,2.5204848279876666,0
OGLE-GD-RRLYR-09927,9,1.6787935993178433,0
OGLE-GD-RRLYR-09970,9,1.6973202008317327,0
OGLE-GD-RRLYR-09985,9,1.7395109080030493,0
OGLE-GD-RRLYR-09988,9,1.5834167008202629,0
OGLE-GD-RRLYR-09992,9,1.8502407240553722,0
OGLE-GD-RRLYR-09998,9,1.8301711960762588,0
OGLE-GD-RRLYR-10004,9,1.7578079514485583,0
OGLE-GD-RRLYR-10016,9,2.163696111087537,0
OGLE-GD-RRLYR-10024,9,1.8080116547727276,0
OGLE-GD-RRLYR-10036,9,1.6239660992145877,0
OGLE-GD-RRLYR-10050,9,2.190229643732823,0
OGLE-GD-RRLYR-10056,9,1.8690701358327784,0
OGLE-GD-RRLYR-10061,9,1.707215947826552,0
OGLE-GD-RRLYR-10063,9,1.6669955357012083,0
OGLE-GD-RRLYR-10076,9,1.7089057914694756,0
OGLE-GD-RRLYR-10082,9,1.6913579081411467,0
OGLE-GD-RRLYR-10095,9,1.6072677703335507,0
OGLE-GD-RRLYR-10100,9,1.8036944437967808,0
OGLE-GD-RRLYR-10115,9,1.5802579691949625,0
OGLE-GD-RRLYR-10119,9,1.7809105342160447,0
OGLE-GD-RRLYR-10160,9,1.7796698696064723,0
OGLE-GD-RRLYR-10174,9,1.8113050436403337,0
OGLE-GD-RRLYR-10177,9,1.7176955013224084,0
OGLE-GD-RRLYR-10201,9,1.8213658087679228,0
OGLE-GD-RRLYR-10205,9,1.7956731963130415,0
OGLE-GD-RRLYR-10246,9,1.664875674917938,0
OGLE-GD-RRLYR-10263,9,2.739048226683069,0
OGLE-GD-RRLYR-10271,9,1.6649225027088836,0
OGLE-GD-RRLYR-10275,9,1.7095713532438412,0
OGLE-GD-RRLYR-10279,9,1.6933258421279755,0
OGLE-GD-RRLYR-10305,9,1.6548697116173534,0
OGLE-GD-RRLYR-10317,9,2.0976533713507983,0
OGLE-GD-RRLYR-10321,9,1.6805957902034274,0
OGLE-GD-RRLYR-10345,9,1.8042375420300494,0
OGLE-GD-RRLYR-10356,9,2.17034763543978,0
OGLE-GD-RRLYR-10364,9,1.7514461513772328,0
OGLE-GD-RRLYR-10375,9,1.7720272881385197,0
OGLE-GD-RRLYR-10393,9,1.6254431456383187,0
OGLE-GD-RRLYR-10394,9,2.004120165421749,0
OGLE-GD-RRLYR-10433,9,1.7717639623123678,0
OGLE-GD-RRLYR-10459,9,3.3858509595257664,0
OGLE-GD-RRLYR-10475,9,1.7616689094562867,0
OGLE-GD-RRLYR-10489,9,1.7063787405418172,0
OGLE-GD-RRLYR-10501,9,2.0230359085822323,0
OGLE-GD-RRLYR-10502,9,1.7213683636526138,0
OGLE-GD-RRLYR-10515,9,1.7093373118240156,0
OGLE-GD-RRLYR-10521,9,1.9018223022717713,0
OGLE-GD-RRLYR-10539,9,1.8908625977338585,0
OGLE-GD-RRLYR-10540,9,1.863262441604958,0
OGLE-GD-RRLYR-10561,9,1.9150585114796375,0
OGLE-GD-RRLYR-10568,9,1.7900108038012972,0
OGLE-GD-RRLYR-10586,9,1.921715230238575,0
OGLE-GD-RRLYR-10594,9,1.7697855794808266,0
OGLE-GD-RRLYR-10599,9,2.101904223175503,0
OGLE-GD-RRLYR-10600,9,3.7564749810475124,0
OGLE-GD-RRLYR-10618,9,1.9408589673314283,0
OGLE-GD-RRLYR-10637,9,2.7825359903011853,0
OGLE-GD-RRLYR-10645,9,1.7961745280279855,0
OGLE-GD-RRLYR-10662,9,1.6845036188368854,0
OGLE-GD-RRLYR-10668,9,1.9342317354427145,0
OGLE-GD-RRLYR-10675,9,1.8653569895173254,0
OGLE-GD-RRLYR-10677,9,2.1935376706229452,0
OGLE-GD-RRLYR-10687,9,1.7727287176669628,0
OGLE-GD-RRLYR-10701,9,2.208934791970298,0
OGLE-GD-RRLYR-10715,9,1.7194692850832527,0
OGLE-GD-RRLYR-10726,9,1.9629148576058404,0
OGLE-GD-RRLYR-10754,9,1.7678234568647038,0
OGLE-GD-RRLYR-10765,9,2.379926096840142,0
OGLE-GD-RRLYR-10772,9,1.5938217106884358,0
OGLE-GD-RRLYR-10774,9,1.95182577215758,0
OGLE-GD-RRLYR-10808,9,1.6673109583005885,0
OGLE-GD-RRLYR-10821,9,1.8666311605023307,0
OGLE-GD-RRLYR-10846,9,1.709017327836667,0
OGLE-GD-RRLYR-10850,9,1.826740467258915,0
OGLE-GD-RRLYR-10872,9,2.057251413677017,0
OGLE-GD-RRLYR-10873,9,2.101987836497617,0
OGLE-GD-RRLYR-10881,9,1.9689355811971696,0
OGLE-GD-RRLYR-10884,9,2.0770496675461017,0
OGLE-GD-RRLYR-10888,9,1.8708948816373865,0
OGLE-GD-RRLYR-10900,9,1.797768840305415,0
OGLE-GD-RRLYR-10908,9,1.8716196149141964,0
OGLE-GD-RRLYR-10932,9,1.8072273370112646,0
OGLE-GD-RRLYR-10943,9,2.0010995565825187,0
OGLE-GD-RRLYR-10954,9,2.267252856386522,0
OGLE-GD-RRLYR-10962,9,1.8192642282106037,0
OGLE-GD-RRLYR-10966,9,1.9892410834032546,0
OGLE-GD-RRLYR-10967,9,1.902707063823296,0
OGLE-GD-RRLYR-10975,9,1.9962778655712232,0
OGLE-GD-RRLYR-10982,9,1.8889507064720548,0
OGLE-GD-RRLYR-10986,9,1.945515062644741,0
OGLE-GD-RRLYR-10991,9,1.804066112245179,0
OGLE-GD-RRLYR-11007,9,2.2318805881444708,0
OGLE-GD-RRLYR-11012,9,1.9154867241168736,0
OGLE-GD-RRLYR-11015,9,2.0979916984994893,0
OGLE-GD-RRLYR-11017,9,1.8802657481868634,0
OGLE-GD-RRLYR-11023,9,2.6538996403414536,0
OGLE-GD-RRLYR-11028,9,2.254549112009858,0
