0.0000000000 0.0000000000 0.1327014218
0.0149122171 0.2701421801 0.1018957346
0.0177939374 0.7156398104 0.0995260664
0.0179276739 0.5924170616 0.0995260664
0.0180790407 0.7180094787 0.1374407583
0.0207111593 1.0000000000 0.1350710900
0.0253720099 0.1753554502 0.0758293839
0.0263530502 0.1800947867 0.1137440758
0.0299277336 0.3933649289 0.1255924171
0.0401509783 0.0639810427 0.1374407583
0.0429089722 0.2630331754 0.1445497630
0.0447583377 0.8483412322 0.1374407583
0.0448506730 0.8625592417 0.0995260664
0.0464800440 0.0142180095 0.0900473934
0.0478052238 0.4218009479 0.1208530806
0.0480331067 0.7156398104 0.0900473934
0.0480401805 0.0379146919 0.1042654028
0.0504207468 0.1611374408 0.0876777251
0.0529731499 0.1279620853 0.0829383886
0.0574806133 0.0734597156 0.1421800948
0.0697308528 0.8436018957 0.1113744076
0.0701294742 0.4194312796 0.0710900474
0.0717029166 0.1066350711 0.0805687204
0.0731269533 0.1943127962 0.0995260664
0.0764677946 0.4170616114 0.1042654028
0.0772857168 0.1303317536 0.1255924171
0.0784489569 0.6445497630 0.1255924171
0.0812650450 0.2772511848 0.0924170616
0.0824408248 0.4052132701 0.1208530806
0.0871025271 0.1777251185 0.0829383886
0.0901875666 0.0568720379 0.0734597156
0.0970112543 0.5734597156 0.1232227488
0.0972277719 0.5497630332 0.1350710900
0.1005603450 0.4383886256 0.1113744076
0.1021888154 0.2037914692 0.1042654028
0.1027527894 0.4620853081 0.0971563981
0.1042867703 0.1848341232 0.0995260664
0.1046605170 0.3649289100 0.1350710900
0.1061268601 0.4123222749 0.1255924171
0.1098898585 0.1895734597 0.0876777251
0.1137036517 0.2985781991 0.1113744076
0.1202148432 0.5118483412 0.1327014218
0.1249159205 0.5213270142 0.1090047393
0.1277738812 0.2298578199 0.0758293839
0.1300344827 0.2014218009 0.0829383886
0.1315589624 0.2251184834 0.1042654028
0.1330818508 0.3554502370 0.0687203791
0.1357853900 0.1990521327 0.0900473934
0.1358496082 0.1990521327 0.1327014218
0.1383547212 0.3720379147 0.1137440758
0.1395969808 0.1611374408 0.0687203791
0.1428326046 0.2227488152 0.0995260664
0.1449978481 0.2037914692 0.1350710900
0.1474376069 0.3388625592 0.1279620853
0.1501489642 0.4336492891 0.1611374408
0.1527707408 0.3388625592 0.1208530806
0.1547805615 0.4170616114 0.1208530806
0.1556862103 0.3981042654 0.0734597156
0.1559348097 0.7227488152 0.1445497630
0.1560992412 0.1279620853 0.1777251185
0.1567013156 0.3009478673 0.0829383886
0.1573321176 0.3578199052 0.0995260664
0.1583827936 0.5734597156 0.1113744076
0.1617669551 0.4170616114 0.1658767773
0.1817411036 0.2843601896 0.0947867299
0.1856757510 0.3056872038 0.1018957346
0.1867702398 0.2511848341 0.0924170616
0.1871142937 0.3009478673 0.0900473934
0.1923479811 0.3862559242 0.0853080569
0.1982853918 0.3862559242 0.1303317536
0.2011063881 0.1469194313 0.1255924171
0.2079872909 0.3127962085 0.1208530806
0.2121875729 0.3317535545 0.0805687204
0.2147993505 0.2061611374 0.0687203791
0.2201964561 0.2962085308 0.1398104265
0.2324731039 0.4146919431 0.1611374408
0.2387348165 0.2085308057 0.0853080569
0.2397737569 0.2559241706 0.1421800948
0.2403870791 0.3412322275 0.1161137441
0.2418281672 0.2298578199 0.1161137441
0.2466362148 0.2535545024 0.0995260664
0.2481574264 0.4099526066 0.0924170616
0.2489745440 0.2180094787 0.1042654028
0.2509782937 0.1445497630 0.0924170616
0.2550366571 0.3436018957 0.0995260664
0.2571561216 0.2914691943 0.0853080569
0.2573945400 0.3601895735 0.1042654028
0.2576572064 0.3933649289 0.1042654028
0.2619650425 0.2630331754 0.0805687204
0.2691539837 0.2464454976 0.1232227488
0.2779101075 0.3530805687 0.0876777251
0.2809283142 0.3483412322 0.1137440758
0.2851057308 0.2938388626 0.1421800948
0.2862224476 0.3649289100 0.0900473934
0.2862727279 0.3127962085 0.0995260664
0.2880966936 0.2345971564 0.0805687204
0.2905986392 0.0023696682 0.1255924171
0.2937359745 0.4905213270 0.1161137441
0.2949649445 0.1966824645 0.0947867299
0.2962700665 0.2677725118 0.1090047393
0.2964008935 0.3412322275 0.0781990521
0.2999100298 0.4146919431 0.1184834123
0.3011391445 0.1729857820 0.0710900474
0.3018925856 0.2251184834 0.0758293839
0.3021091405 0.2203791469 0.0734597156
0.3061448850 0.5521327014 0.1469194313
0.3113030472 0.4336492891 0.0758293839
0.3163521604 0.3981042654 0.1042654028
0.3259664503 0.4644549763 0.1492890995
0.3312364858 0.3175355450 0.0900473934
0.3355357968 0.4099526066 0.1161137441
0.3419886534 0.2488151659 0.1042654028
0.3473296055 0.1303317536 0.1018957346
0.3493544787 0.2796208531 0.1113744076
0.3509466871 0.2369668246 0.0781990521
0.3510078511 0.3720379147 0.0853080569
0.3552883532 0.4620853081 0.0876777251
0.3555063173 0.3862559242 0.1018957346
0.3567598410 0.6255924171 0.0947867299
0.3591817601 0.2156398104 0.0781990521
0.3608916391 0.2014218009 0.1682464455
0.3661430859 0.3601895735 0.0947867299
0.3712847810 0.4123222749 0.0734597156
0.3729341070 0.0758293839 0.0971563981
0.3729824801 0.3909952607 0.1042654028
0.3791070906 0.3341232227 0.1540284360
0.3823315956 0.3767772512 0.1090047393
0.3834887112 0.6255924171 0.1137440758
0.3835629929 0.2109004739 0.0924170616
0.3869455468 0.4312796209 0.1469194313
0.3872312286 0.7132701422 0.1327014218
0.3916295947 0.7061611374 0.1184834123
0.3933842027 0.2630331754 0.0805687204
