2090.86042 18.870 0.067
2103.91463 19.135 0.049
2104.93320 19.030 0.048
2106.83106 19.172 0.068
2113.89653 18.931 0.066
2116.81506 18.839 0.045
2117.91592 18.801 0.047
2123.76226 19.251 0.087
2124.77939 19.084 0.110
2127.76264 19.164 0.088
2128.77003 18.891 0.068
2129.78088 19.114 0.054
2130.76793 19.029 0.060
2131.89433 18.890 0.073
2134.75361 18.799 0.055
2135.78652 19.186 0.068
2137.75987 18.718 0.055
2140.74401 18.849 0.068
2142.80505 19.123 0.064
2143.76019 18.749 0.046
2144.89488 19.150 0.066
2155.82083 18.851 0.073
2156.76966 19.195 0.090
2157.82309 18.953 0.078
2160.67833 18.883 0.055
2162.70540 19.153 0.052
2166.69810 18.909 0.057
2171.69014 19.233 0.063
2172.69053 18.995 0.057
2173.66951 19.247 0.064
2174.77818 19.127 0.046
2175.67306 19.010 0.069
2184.64495 18.901 0.077
2187.74085 19.005 0.075
2190.63529 18.756 0.040
2191.72720 19.181 0.064
2192.61074 18.989 0.045
2193.62892 18.846 0.047
2194.59782 19.088 0.065
2195.66486 19.054 0.057
2200.75942 18.898 0.045
2201.61341 19.055 0.056
2204.60456 19.008 0.063
2208.64869 18.836 0.057
2211.58390 18.811 0.063
2212.58771 19.165 0.074
2213.59527 18.901 0.077
2214.58181 18.832 0.064
2215.59635 19.311 0.092
2217.58181 18.869 0.075
2219.62125 19.020 0.075
2224.65115 19.102 0.065
2228.50692 18.642 0.085
2229.51245 19.240 0.124
2231.51652 18.895 0.090
2233.51891 19.177 0.095
2235.52141 19.145 0.068
2237.52588 18.832 0.073
2242.55720 19.123 0.069
2244.55299 19.288 0.096
2249.62809 19.009 0.052
2251.63374 19.025 0.070
2253.60949 18.813 0.054
2256.54965 19.039 0.088
2259.59033 18.974 0.065
2265.56217 19.177 0.065
2270.56809 18.950 0.088
2272.54675 19.139 0.075
2274.52774 19.152 0.170
2277.53973 19.359 0.110
2278.55000 19.285 0.123
2283.55530 19.231 0.110
2289.53466 19.239 0.094
2292.56984 19.168 0.085
2294.57245 18.852 0.061
2296.53868 19.123 0.133
2298.54375 19.317 0.137
2300.53402 18.818 0.089
2440.92353 18.806 0.064
2458.89045 19.274 0.078
2462.93797 19.190 0.095
2465.87098 19.065 0.075
2466.93249 18.967 0.089
2467.84495 19.198 0.077
2469.84450 18.911 0.055
2471.85279 19.068 0.065
2473.83024 19.284 0.083
2486.81560 19.038 0.083
2489.86627 18.992 0.078
2492.84777 19.133 0.088
2495.83567 19.061 0.075
2496.84613 18.883 0.045
2497.86968 19.096 0.067
2498.86942 19.088 0.062
2499.80368 18.706 0.048
2500.80812 19.163 0.070
2501.79806 18.966 0.050
2502.77789 18.843 0.053
2503.78724 19.352 0.071
2511.80174 18.832 0.056
2516.83489 19.091 0.076
2517.76345 18.899 0.057
2518.73833 19.132 0.059
2520.73528 19.245 0.064
2526.72157 19.238 0.051
2534.78106 18.913 0.056
2535.87373 18.806 0.062
2538.74104 19.230 0.091
2539.63193 18.859 0.079
2541.65422 19.177 0.073
2542.63081 19.106 0.075
2544.60624 19.071 0.064
2545.62363 18.966 0.062
2547.64133 19.127 0.101
2548.65064 18.994 0.067
2550.64592 19.093 0.079
2551.63706 19.011 0.061
2552.64137 18.887 0.050
2554.64664 19.060 0.053
2555.65435 18.789 0.048
2556.63292 19.208 0.078
2557.64575 19.053 0.043
2558.60277 19.074 0.076
2559.55860 19.069 0.082
2560.59247 19.098 0.093
2562.60958 19.335 0.097
2563.61863 18.985 0.065
2564.63346 18.793 0.063
2565.62126 19.046 0.062
2566.60862 18.954 0.071
2568.60892 19.112 0.097
2571.58800 18.956 0.104
2572.70515 19.010 0.079
2573.59548 19.032 0.096
2574.58935 19.175 0.087
2575.59575 19.186 0.084
2577.57287 19.361 0.131
2578.56113 18.953 0.077
2579.57963 19.343 0.088
2580.57078 19.245 0.096
2583.56623 19.152 0.080
2584.57427 18.960 0.085
2586.68409 19.137 0.068
2587.55185 18.897 0.068
2588.73770 18.895 0.063
2589.53698 19.151 0.087
2590.55644 19.038 0.096
2591.55780 19.308 0.090
2593.54762 18.809 0.073
2594.55199 19.266 0.094
2596.52749 18.818 0.080
2597.51581 19.148 0.089
2598.56173 19.132 0.071
2599.53923 18.882 0.068
2606.61063 19.089 0.075
2609.57272 19.197 0.085
2611.53930 18.752 0.074
2614.58585 18.901 0.052
2620.53921 18.745 0.057
2623.54265 18.856 0.077
2627.51941 19.249 0.346
2630.52782 19.154 0.139
2635.52649 18.861 0.069
2638.53438 18.873 0.088
2641.52467 18.818 0.186
2645.54193 19.116 0.078
2650.53282 18.915 0.115
2653.53955 18.805 0.080
2656.56764 18.866 0.088
2659.55760 19.046 0.079
2664.53035 18.840 0.141
2675.52556 19.221 0.125
2681.53322 19.166 0.098
2804.92872 18.911 0.085
2809.91379 19.197 0.087
2813.89275 18.919 0.066
2816.93815 18.872 0.064
2819.94171 18.949 0.060
2829.92103 19.323 0.077
2831.72288 19.044 0.112
2831.91925 18.794 0.052
2833.72572 18.884 0.067
2837.81567 18.773 0.088
2839.82635 18.987 0.062
2841.85042 19.074 0.062
2843.92876 18.870 0.059
2845.81379 18.893 0.061
2848.90035 18.965 0.074
2850.83192 19.098 0.070
2851.87646 18.975 0.081
2852.90968 18.916 0.066
2854.92494 19.045 0.056
2858.85451 18.769 0.045
2859.91545 19.140 0.062
2861.68857 19.131 0.060
2862.75962 19.019 0.088
2863.77837 19.015 0.088
2865.88881 18.989 0.097
2866.80681 18.833 0.068
2867.74719 19.156 0.063
2869.77386 18.897 0.049
2871.81445 19.233 0.065
2874.75170 19.047 0.075
2875.70461 18.830 0.054
2877.74267 19.077 0.054
2883.76954 19.185 0.048
2885.70459 19.180 0.067
2888.75225 19.167 0.066
2892.73897 19.031 0.110
2894.78487 19.359 0.100
2896.78621 19.028 0.055
2899.72795 18.860 0.046
2902.69062 18.810 0.048
2905.69766 18.777 0.046
2907.69463 18.947 0.051
2909.68552 19.127 0.049
2911.67930 18.744 0.035
2915.65098 19.192 0.065
2917.66646 18.729 0.041
2921.66655 19.188 0.081
2923.68759 18.695 0.046
2925.65894 18.899 0.061
2927.64905 19.100 0.066
2930.67409 19.216 0.078
2932.67728 18.755 0.042
2934.65541 18.925 0.050
2937.58062 18.773 0.067
2940.56124 18.841 0.046
2941.59031 19.182 0.053
2943.58574 18.963 0.068
2945.56927 19.090 0.098
2947.54767 19.249 0.097
2950.66042 18.974 0.061
2952.59624 18.906 0.055
2954.62241 19.103 0.094
2955.56163 18.853 0.070
2957.57515 19.117 0.061
2960.58539 19.077 0.079
2963.66158 19.129 0.095
2966.58878 19.146 0.057
2969.56228 19.024 0.066
2971.60252 19.137 0.069
2973.59000 18.834 0.048
2975.56371 18.998 0.057
2979.51940 18.790 0.139
2981.56767 19.063 0.115
2983.60409 19.133 0.089
2990.54095 18.988 0.077
2993.56463 19.074 0.056
2996.57197 18.969 0.054
2999.56612 18.993 0.059
3002.55482 19.099 0.094
3005.55039 18.977 0.071
3008.53431 18.992 0.088
3016.53288 19.137 0.117
3019.53077 19.168 0.169
3021.56018 18.744 0.040
3022.61149 19.160 0.077
3024.61137 18.832 0.049
3026.58063 19.020 0.067
3028.58161 19.084 0.068
3030.58963 18.889 0.051
3033.52727 18.911 0.088
3035.56049 19.075 0.070
3133.89053 18.852 0.064
3160.80292 19.096 0.092
3174.93383 19.170 0.051
3182.91822 19.102 0.051
3185.90795 19.127 0.060
3191.91016 19.143 0.065
3195.88332 18.941 0.054
3197.85935 19.083 0.071
3199.89025 18.739 0.060
3202.93655 18.844 0.061
