,eps,min_samples,purity,n_clusters,n_noise
446,18.981181181181178,2,0.8,1,0
447,18.981181181181178,3,0.8,1,0
448,18.981181181181178,4,0.8,1,0
449,18.981181181181178,5,0.8,1,0
450,19.081081081081077,2,0.8,1,0
451,19.081081081081077,3,0.8,1,0
452,19.081081081081077,4,0.8,1,0
453,19.081081081081077,5,0.8,1,0
454,19.18098098098098,2,0.8,1,0
455,19.18098098098098,3,0.8,1,0
456,19.18098098098098,4,0.8,1,0
457,19.18098098098098,5,0.8,1,0
458,19.28088088088088,2,0.8,1,0
459,19.28088088088088,3,0.8,1,0
460,19.28088088088088,4,0.8,1,0
461,19.28088088088088,5,0.8,1,0
462,19.38078078078078,2,0.8,1,0
463,19.38078078078078,3,0.8,1,0
464,19.38078078078078,4,0.8,1,0
465,19.38078078078078,5,0.8,1,0
466,19.480680680680678,2,0.8,1,0
467,19.480680680680678,3,0.8,1,0
468,19.480680680680678,4,0.8,1,0
469,19.480680680680678,5,0.8,1,0
470,19.580580580580577,2,0.8,1,0
471,19.580580580580577,3,0.8,1,0
472,19.580580580580577,4,0.8,1,0
473,19.580580580580577,5,0.8,1,0
474,19.68048048048048,2,0.8,1,0
475,19.68048048048048,3,0.8,1,0
476,19.68048048048048,4,0.8,1,0
477,19.68048048048048,5,0.8,1,0
478,19.78038038038038,2,0.8,1,0
479,19.78038038038038,3,0.8,1,0
480,19.78038038038038,4,0.8,1,0
481,19.78038038038038,5,0.8,1,0
482,19.880280280280278,2,0.8,1,0
483,19.880280280280278,3,0.8,1,0
484,19.880280280280278,4,0.8,1,0
485,19.880280280280278,5,0.8,1,0
486,19.980180180180177,2,0.8,1,0
487,19.980180180180177,3,0.8,1,0
488,19.980180180180177,4,0.8,1,0
489,19.980180180180177,5,0.8,1,0
490,20.080080080080076,2,0.8,1,0
491,20.080080080080076,3,0.8,1,0
492,20.080080080080076,4,0.8,1,0
493,20.080080080080076,5,0.8,1,0
494,20.17997997997998,2,0.8,1,0
495,20.17997997997998,3,0.8,1,0
496,20.17997997997998,4,0.8,1,0
497,20.17997997997998,5,0.8,1,0
498,20.27987987987988,2,0.8,1,0
499,20.27987987987988,3,0.8,1,0
500,20.27987987987988,4,0.8,1,0
501,20.27987987987988,5,0.8,1,0
502,20.379779779779778,2,0.8,1,0
503,20.379779779779778,3,0.8,1,0
504,20.379779779779778,4,0.8,1,0
505,20.379779779779778,5,0.8,1,0
506,20.479679679679677,2,0.8,1,0
507,20.479679679679677,3,0.8,1,0
508,20.479679679679677,4,0.8,1,0
509,20.479679679679677,5,0.8,1,0
510,20.579579579579576,2,0.8,1,0
511,20.579579579579576,3,0.8,1,0
512,20.579579579579576,4,0.8,1,0
513,20.579579579579576,5,0.8,1,0
514,20.679479479479475,2,0.8,1,0
515,20.679479479479475,3,0.8,1,0
516,20.679479479479475,4,0.8,1,0
517,20.679479479479475,5,0.8,1,0
518,20.779379379379378,2,0.8,1,0
519,20.779379379379378,3,0.8,1,0
520,20.779379379379378,4,0.8,1,0
521,20.779379379379378,5,0.8,1,0
522,20.879279279279277,2,0.8,1,0
523,20.879279279279277,3,0.8,1,0
524,20.879279279279277,4,0.8,1,0
525,20.879279279279277,5,0.8,1,0
526,20.979179179179177,2,0.8,1,0
527,20.979179179179177,3,0.8,1,0
528,20.979179179179177,4,0.8,1,0
529,20.979179179179177,5,0.8,1,0
530,21.079079079079076,2,0.8,1,0
531,21.079079079079076,3,0.8,1,0
532,21.079079079079076,4,0.8,1,0
533,21.079079079079076,5,0.8,1,0
534,21.178978978978975,2,0.8,1,0
535,21.178978978978975,3,0.8,1,0
536,21.178978978978975,4,0.8,1,0
537,21.178978978978975,5,0.8,1,0
538,21.278878878878878,2,0.8,1,0
539,21.278878878878878,3,0.8,1,0
540,21.278878878878878,4,0.8,1,0
541,21.278878878878878,5,0.8,1,0
542,21.378778778778777,2,0.8,1,0
543,21.378778778778777,3,0.8,1,0
544,21.378778778778777,4,0.8,1,0
545,21.378778778778777,5,0.8,1,0
546,21.478678678678676,2,0.8,1,0
547,21.478678678678676,3,0.8,1,0
548,21.478678678678676,4,0.8,1,0
549,21.478678678678676,5,0.8,1,0
550,21.578578578578576,2,0.8,1,0
551,21.578578578578576,3,0.8,1,0
552,21.578578578578576,4,0.8,1,0
553,21.578578578578576,5,0.8,1,0
554,21.678478478478475,2,0.8,1,0
555,21.678478478478475,3,0.8,1,0
556,21.678478478478475,4,0.8,1,0
557,21.678478478478475,5,0.8,1,0
558,21.778378378378374,2,0.8,1,0
559,21.778378378378374,3,0.8,1,0
560,21.778378378378374,4,0.8,1,0
561,21.778378378378374,5,0.8,1,0
562,21.878278278278277,2,0.8,1,0
563,21.878278278278277,3,0.8,1,0
564,21.878278278278277,4,0.8,1,0
565,21.878278278278277,5,0.8,1,0
566,21.978178178178176,2,0.8,1,0
567,21.978178178178176,3,0.8,1,0
568,21.978178178178176,4,0.8,1,0
569,21.978178178178176,5,0.8,1,0
570,22.078078078078075,2,0.8,1,0
571,22.078078078078075,3,0.8,1,0
572,22.078078078078075,4,0.8,1,0
573,22.078078078078075,5,0.8,1,0
574,22.177977977977974,2,0.8,1,0
575,22.177977977977974,3,0.8,1,0
576,22.177977977977974,4,0.8,1,0
577,22.177977977977974,5,0.8,1,0
578,22.277877877877874,2,0.8,1,0
579,22.277877877877874,3,0.8,1,0
580,22.277877877877874,4,0.8,1,0
581,22.277877877877874,5,0.8,1,0
582,22.377777777777776,2,0.8,1,0
583,22.377777777777776,3,0.8,1,0
584,22.377777777777776,4,0.8,1,0
585,22.377777777777776,5,0.8,1,0
586,22.477677677677676,2,0.8,1,0
587,22.477677677677676,3,0.8,1,0
588,22.477677677677676,4,0.8,1,0
589,22.477677677677676,5,0.8,1,0
590,22.577577577577575,2,0.8,1,0
591,22.577577577577575,3,0.8,1,0
592,22.577577577577575,4,0.8,1,0
593,22.577577577577575,5,0.8,1,0
594,22.677477477477474,2,0.8,1,0
595,22.677477477477474,3,0.8,1,0
596,22.677477477477474,4,0.8,1,0
597,22.677477477477474,5,0.8,1,0
598,22.777377377377373,2,0.8,1,0
599,22.777377377377373,3,0.8,1,0
600,22.777377377377373,4,0.8,1,0
601,22.777377377377373,5,0.8,1,0
602,22.877277277277276,2,0.8,1,0
603,22.877277277277276,3,0.8,1,0
604,22.877277277277276,4,0.8,1,0
