2072.52713  17.015   0.009
2075.50996  17.024   0.011
2088.48518  17.001   0.010
2290.86145  16.995   0.007
2294.86969  16.980   0.008
2297.85174  17.088   0.007
2298.87204  16.983   0.008
2301.84447  16.985   0.009
2315.79095  16.940   0.006
2316.73699  16.998   0.009
2321.78448  16.992   0.008
2322.66090  17.021   0.009
2322.67841  17.000   0.009
2322.68932  16.998   0.009
2322.70024  17.000   0.008
2322.71112  17.012   0.009
2322.72201  16.997   0.008
2322.73291  16.992   0.008
2322.74482  16.989   0.008
2322.75569  17.006   0.009
2322.76657  17.012   0.008
2322.77746  17.023   0.008
2322.78831  17.047   0.008
2322.79917  17.061   0.009
2322.81102  17.073   0.009
2322.82192  17.069   0.009
2322.83281  17.082   0.009
2322.84374  17.090   0.009
2322.85467  17.088   0.010
2322.86961  17.066   0.009
2323.66700  17.012   0.008
2323.67788  16.986   0.008
2323.68884  17.008   0.008
2323.69979  16.995   0.008
2323.71142  16.994   0.008
2323.72443  16.994   0.008
2323.73531  16.997   0.008
2323.74620  17.018   0.008
2323.75713  17.012   0.008
2323.76800  16.992   0.007
2323.78314  17.009   0.008
2323.79404  16.997   0.008
2323.80495  16.998   0.008
2323.81588  17.006   0.007
2323.82674  17.003   0.008
2323.83765  16.995   0.008
2323.84980  16.980   0.008
2323.86073  16.977   0.009
2323.87160  16.977   0.009
2324.64795  17.024   0.009
2324.66305  17.006   0.009
2324.67734  17.024   0.008
2324.68826  17.024   0.008
2324.70218  17.030   0.008
2324.71306  17.047   0.009
2324.72399  17.053   0.008
2324.73489  17.070   0.008
2324.74592  17.073   0.008
2324.76154  17.094   0.008
2324.77295  17.099   0.008
2324.78389  17.104   0.008
2324.79474  17.113   0.008
2324.80565  17.087   0.008
2324.81660  17.078   0.009
2324.83020  17.056   0.009
2324.84574  17.050   0.010
2324.85703  17.038   0.010
2324.86795  17.021   0.010
2325.64652  17.021   0.011
2325.65744  17.018   0.011
2325.67270  17.034   0.010
2325.68710  17.032   0.009
2325.70114  17.012   0.009
2325.71205  17.021   0.008
2325.72292  17.003   0.008
2325.73381  17.003   0.008
2325.74851  17.009   0.008
2325.75945  16.998   0.008
2325.77123  16.998   0.008
2325.78243  17.008   0.008
2325.79336  16.998   0.008
2325.80426  17.012   0.008
2325.81517  17.009   0.009
2325.82610  17.020   0.009
2326.61275  17.008   0.010
2326.62363  17.047   0.010
2326.63451  17.044   0.009
2326.64543  17.044   0.009
2326.65626  17.070   0.009
2326.66719  17.072   0.009
2326.67850  17.084   0.009
2326.68938  17.102   0.009
2326.70025  17.081   0.008
2326.71116  17.088   0.009
2326.72206  17.102   0.011
2326.73297  17.073   0.011
2326.75315  17.065   0.009
2326.76403  17.044   0.009
2326.77496  17.040   0.010
2326.78591  17.030   0.009
2326.79680  17.021   0.009
2326.80769  17.018   0.009
2327.61958  16.994   0.010
2327.63048  16.989   0.010
2327.64141  17.008   0.010
2327.65232  17.034   0.010
2327.66325  17.030   0.009
2327.67413  17.017   0.009
2327.68891  17.018   0.009
2327.69981  17.009   0.008
2327.71071  17.014   0.008
2327.72161  17.011   0.008
2327.73252  17.011   0.008
2327.74340  17.014   0.008
2327.75462  17.012   0.008
2327.76552  17.021   0.008
2327.77643  17.009   0.008
2327.78731  17.015   0.008
2327.79815  17.008   0.008
2327.80904  17.023   0.008
2328.63840  17.102   0.009
