4149.69018  16.619   0.007
4149.70154  16.641   0.007
4149.71285  16.677   0.007
4149.72418  16.685   0.006
4149.73552  16.720   0.007
4149.74803  16.730   0.007
4149.75935  16.755   0.007
4149.77070  16.753   0.007
4149.78205  16.785   0.007
4149.79334  16.815   0.007
4149.80473  16.849   0.008
4149.81649  16.837   0.008
4149.82785  16.860   0.008
4149.83913  16.880   0.008
4150.64930  16.387   0.006
4150.66063  16.350   0.006
4150.67194  16.392   0.006
4150.69319  16.479   0.006
4150.70451  16.512   0.006
4150.71583  16.546   0.007
4150.72709  16.561   0.007
4150.73837  16.588   0.007
4150.74968  16.616   0.007
4150.76120  16.632   0.007
4150.77244  16.652   0.007
4150.78376  16.662   0.007
4150.79507  16.688   0.008
4150.80658  16.714   0.008
4150.81789  16.719   0.008
4150.82924  16.750   0.008
4150.84056  16.758   0.008
4151.60030  17.014   0.010
4151.62920  17.077   0.011
4151.68541  16.891   0.010
4151.71092  16.443   0.007
4151.73635  16.387   0.006
4151.76312  16.489   0.007
4151.78863  16.551   0.007
4151.81408  16.597   0.007
4152.66871  17.000   0.011
4152.68004  17.020   0.011
4152.69135  17.072   0.011
4152.70265  17.095   0.012
4152.71399  17.116   0.011
4152.73768  17.079   0.011
4152.74901  16.983   0.010
4152.76032  16.734   0.008
4152.77160  16.576   0.008
4152.78299  16.409   0.007
4152.79454  16.365   0.006
4152.80585  16.394   0.007
4152.81716  16.425   0.007
4152.82853  16.452   0.007
4153.61724  16.925   0.008
4153.62852  16.926   0.008
4153.63986  16.952   0.008
4153.65117  16.947   0.008
4153.66248  16.964   0.008
4153.67376  16.952   0.008
4153.68544  16.984   0.008
4153.69679  16.985   0.008
4153.70814  16.981   0.008
4153.71944  16.968   0.008
4153.73075  16.963   0.008
4153.74208  17.013   0.008
4153.75487  17.057   0.009
4153.80690  17.086   0.010
4153.81823  16.977   0.009
4153.82955  16.694   0.007
4154.60943  16.824   0.009
4154.62420  16.866   0.010
4154.63554  16.874   0.010
4154.64945  16.914   0.010
4154.66075  16.912   0.011
4154.67202  16.916   0.009
4154.68334  16.948   0.010
4154.69469  16.953   0.010
4154.70607  16.944   0.009
4154.71765  16.972   0.009
4154.72895  16.957   0.009
4154.74028  16.970   0.009
4154.75157  16.984   0.009
4154.76290  16.995   0.009
4154.77420  16.983   0.009
4154.78571  16.984   0.009
4154.79703  16.962   0.009
4154.80832  17.001   0.009
4154.81967  17.033   0.010
4155.72686  16.894   0.007
4155.75236  16.916   0.007
4155.77990  16.932   0.007
4155.80538  16.956   0.007
4156.60511  16.571   0.007
4156.61645  16.596   0.007
4156.62779  16.624   0.008
4156.63910  16.643   0.008
4156.65042  16.686   0.008
4156.66178  16.700   0.008
4156.67418  16.701   0.007
4156.68547  16.720   0.008
4156.69679  16.732   0.007
4156.70806  16.762   0.007
4156.71936  16.770   0.007
4156.73069  16.811   0.008
4156.74231  16.839   0.008
4156.75364  16.843   0.009
4156.76496  16.879   0.009
4156.77630  16.885   0.008
4156.78768  16.905   0.009
4156.79903  16.937   0.009
4156.81825  16.934   0.009
4157.60888  16.388   0.007
4157.62152  16.431   0.008
4157.63287  16.456   0.007
4157.64419  16.491   0.007
4157.65552  16.528   0.007
4157.66681  16.559   0.007
4157.67816  16.591   0.008
4157.68974  16.621   0.008
4157.70109  16.648   0.008
4157.71245  16.659   0.008
4157.72376  16.672   0.007
4157.73508  16.692   0.007
4157.74640  16.713   0.007
4157.75830  16.732   0.007
4157.76966  16.756   0.007
4157.78101  16.767   0.007
4157.79236  16.777   0.007
4157.80368  16.805   0.008
4158.60474  17.128   0.011
4158.61610  17.060   0.012
4158.63121  16.808   0.009
4158.64251  16.636   0.008
4158.65383  16.440   0.007
4158.67235  16.392   0.007
4158.68367  16.399   0.007
4158.69493  16.442   0.006
4158.70628  16.479   0.006
4158.71761  16.513   0.006
4158.72919  16.569   0.006
4158.74050  16.572   0.006
4158.75183  16.602   0.007
4158.76315  16.619   0.007
4158.77448  16.630   0.007
4158.78579  16.642   0.007
4158.79854  16.682   0.007
4159.70496  16.664   0.007
4159.73044  16.369   0.006
4159.75596  16.417   0.006
4159.78144  16.511   0.006
4159.80691  16.564   0.006
4160.60849  16.940   0.010
4160.61979  16.955   0.011
4160.63113  16.987   0.010
4160.64246  16.970   0.011
4160.65382  17.020   0.011
4160.66517  16.997   0.011
4160.67661  17.007   0.012
4160.70562  17.113   0.013
4160.71698  17.094   0.012
4160.72831  17.145   0.013
4160.75263  17.036   0.011
4160.76399  16.860   0.009
4160.77648  16.634   0.008
4160.78781  16.457   0.008
4160.79916  16.361   0.007
4161.59061  16.895   0.010
4161.60196  16.898   0.009
4161.61328  16.930   0.009
4161.62456  16.931   0.009
4161.63588  16.924   0.009
4161.64772  16.927   0.009
4161.65902  16.930   0.009
4161.67037  16.947   0.009
4161.68172  16.965   0.008
4161.69303  16.957   0.009
4161.70442  16.990   0.009
4161.71602  16.982   0.009
4161.72737  16.983   0.009
4161.73861  16.955   0.009
4161.74998  17.002   0.009
4161.76133  17.015   0.009
4161.77265  17.051   0.009
4161.78442  17.082   0.009
4161.79711  17.116   0.010
4162.61576  16.835   0.011
4162.62712  16.853   0.011
4162.64020  16.863   0.011
4162.65152  16.885   0.010
4162.66284  16.901   0.009
4162.67419  16.918   0.010
4162.68555  16.908   0.010
4162.69684  16.922   0.009
4162.71141  16.948   0.009
4162.72273  16.960   0.009
4162.73407  16.959   0.009
4162.74539  16.956   0.008
4162.75671  16.974   0.009
4162.76805  16.973   0.009
4162.78373  16.959   0.009
4162.79506  16.974   0.010
4163.67069  16.820   0.008
4163.69609  16.847   0.009
4163.72531  16.900   0.009
4163.75081  16.907   0.009
4163.77622  16.933   0.010
4164.58425  16.499   0.007
4164.59715  16.544   0.007
4164.60850  16.543   0.007
4164.61983  16.578   0.008
4164.63119  16.619   0.008
4164.64253  16.639   0.008
4164.65390  16.644   0.008
4164.66557  16.645   0.008
4164.67690  16.699   0.008
4164.68820  16.726   0.008
4164.70036  16.731   0.008
4164.71168  16.752   0.008
4164.72299  16.775   0.008
4164.73467  16.793   0.009
4164.74599  16.827   0.009
4164.75730  16.840   0.008
4164.76863  16.846   0.009
4164.77997  16.870   0.009
4164.79409  16.899   0.010
4165.60124  16.370   0.006
4165.61278  16.361   0.006
4165.62439  16.398   0.006
4165.63604  16.449   0.007
4165.64740  16.481   0.007
4165.65870  16.518   0.007
4165.67031  16.547   0.007
4165.68164  16.573   0.007
4165.69299  16.596   0.007
4165.70453  16.609   0.007
4165.71581  16.627   0.007
4165.72714  16.659   0.008
4165.73918  16.680   0.008
4165.75049  16.699   0.008
4165.76180  16.707   0.008
4165.77771  16.714   0.008
4165.78902  16.784   0.009
4166.60336  17.105   0.013
4166.61501  17.117   0.012
4166.62680  17.065   0.014
4166.63835  16.849   0.011
4166.64966  16.640   0.009
4166.70720  16.434   0.008
4166.73254  16.535   0.009
4166.74912  16.588   0.010
4166.78676  16.655   0.011
4166.81567  16.678   0.010
4167.64863  17.091   0.009
4167.67436  17.129   0.011
4167.69992  16.983   0.009
4167.72569  16.526   0.006
4167.75122  16.374   0.006
4167.77667  16.455   0.007
4168.59044  16.933   0.008
4168.60215  16.933   0.008
4168.61385  16.943   0.008
4168.62521  16.961   0.008
4168.63650  16.970   0.008
4168.64825  16.982   0.008
4168.65963  16.979   0.008
4168.67095  16.982   0.008
4168.68263  16.981   0.008
4168.69393  17.013   0.008
4168.70524  17.051   0.008
4168.71657  17.075   0.009
4168.72788  17.105   0.010
4168.74230  17.111   0.009
4168.75367  17.079   0.009
4168.76534  17.003   0.009
4168.77709  16.756   0.007
4169.58019  16.850   0.008
4169.59185  16.883   0.008
4169.60313  16.884   0.008
4169.61439  16.920   0.009
4169.62571  16.914   0.009
4169.64149  16.929   0.009
4169.65279  16.926   0.009
4169.66409  16.940   0.008
4169.67540  16.930   0.009
4169.68725  16.965   0.009
4169.69857  16.986   0.008
4169.70987  16.966   0.008
4169.72113  16.972   0.009
4169.73241  16.972   0.008
4169.74369  16.970   0.008
4169.75567  16.999   0.009
4169.76741  17.018   0.008
4170.57407  16.753   0.007
4170.58650  16.760   0.007
4170.59829  16.781   0.007
4170.62423  16.834   0.008
4170.63556  16.832   0.008
4170.64686  16.857   0.008
4170.65813  16.868   0.008
4170.66980  16.882   0.008
4170.68110  16.898   0.009
4170.69238  16.924   0.008
4170.70367  16.908   0.008
4170.71494  16.929   0.008
4170.72619  16.948   0.008
4170.73794  16.927   0.008
4170.74924  16.933   0.008
4170.76054  16.946   0.008
4170.77182  16.954   0.009
4174.57133  17.060   0.010
4174.58613  17.060   0.010
4174.60059  17.108   0.010
4174.61501  17.138   0.010
4174.63118  17.068   0.009
4174.64560  16.903   0.008
4174.66007  16.616   0.006
4174.67522  16.408   0.006
4174.68965  16.382   0.006
4174.70409  16.405   0.006
4174.72133  16.467   0.006
4174.73578  16.494   0.006
4174.75019  16.537   0.006
4174.76498  16.585   0.006
4175.65955  17.075   0.009
4175.68545  17.147   0.010
4175.71086  16.944   0.009
4175.73624  16.496   0.006
4175.76987  16.400   0.006
4176.56445  16.916   0.008
4176.57632  16.936   0.008
4176.58761  16.934   0.008
4176.59891  16.947   0.008
4176.61140  16.937   0.007
4176.62271  16.970   0.008
4176.63397  16.967   0.008
4176.64526  16.965   0.008
4176.65652  16.985   0.008
4176.66784  16.970   0.008
4176.67952  16.959   0.008
4176.69081  16.982   0.007
4176.70212  17.002   0.007
4176.71342  17.030   0.008
4176.72466  17.065   0.008
4176.73594  17.087   0.008
4176.74817  17.094   0.008
4176.75974  17.095   0.008
4177.56271  16.806   0.009
4177.57398  16.845   0.009
4177.58522  16.877   0.009
4177.59647  16.881   0.009
4177.60776  16.884   0.009
4177.61905  16.904   0.009
4177.63077  16.917   0.009
4177.64205  16.916   0.009
4177.65334  16.927   0.008
4177.66465  16.922   0.008
4177.67593  16.927   0.007
4177.68725  16.941   0.008
4177.69894  16.959   0.008
4177.71025  16.976   0.008
4177.72153  16.986   0.008
4177.73282  16.973   0.008
4177.74408  16.950   0.008
4177.75536  16.973   0.008
4178.55309  16.674   0.008
4178.56435  16.711   0.008
4178.57566  16.713   0.007
4178.58693  16.738   0.008
4178.59816  16.771   0.008
4178.60942  16.786   0.007
4178.62092  16.785   0.007
4178.63217  16.814   0.008
4178.64346  16.838   0.008
4178.65471  16.866   0.008
4178.66601  16.895   0.008
4178.67727  16.899   0.008
4178.68887  16.887   0.008
4178.70011  16.888   0.008
4178.71143  16.935   0.008
4178.72270  16.933   0.008
4178.73398  16.948   0.008
4178.74525  16.928   0.008
4178.75705  16.942   0.008
4179.66228  16.748   0.007
4179.68767  16.786   0.007
4179.71492  16.835   0.007
4179.72618  16.883   0.007
4179.74188  16.870   0.007
4179.75358  16.908   0.008
4180.55447  16.380   0.006
4180.56601  16.375   0.007
4180.57751  16.412   0.007
4180.58912  16.449   0.007
4180.60043  16.491   0.006
4180.61171  16.532   0.007
4180.62299  16.546   0.007
4180.63428  16.584   0.007
4180.64553  16.584   0.006
4180.65718  16.605   0.006
4180.66847  16.635   0.007
4180.67976  16.649   0.007
4180.69104  16.671   0.007
4180.70233  16.695   0.007
4180.71360  16.712   0.007
4180.72644  16.734   0.007
4180.73770  16.747   0.007
4180.74952  16.782   0.007
4181.55312  17.105   0.011
4181.56475  17.087   0.009
4181.57633  17.047   0.009
4181.58790  16.882   0.008
4181.60148  16.637   0.007
4181.61311  16.453   0.006
4181.62810  16.365   0.005
4181.63980  16.398   0.006
4181.65147  16.451   0.005
4181.66316  16.472   0.006
4181.67443  16.505   0.006
4181.68570  16.538   0.006
4181.69698  16.556   0.006
