2695.90043  18.664   0.024
2723.85033  18.816   0.037
2723.86759  18.782   0.030
2723.87823  18.891   0.035
2723.88893  18.841   0.034
2723.89961  18.743   0.033
2723.91032  18.828   0.035
2723.92103  18.625   0.041
2724.82434  18.747   0.028
2724.83502  18.791   0.031
2724.84571  18.817   0.033
2724.85637  18.750   0.030
2724.86881  18.806   0.030
2724.88269  18.769   0.026
2724.89336  18.802   0.027
2724.90401  18.820   0.028
2725.53534  18.357   0.030
2725.54603  18.416   0.032
2725.56565  18.443   0.029
2725.58049  18.394   0.026
2725.59531  18.525   0.027
2725.61038  18.542   0.032
2725.62508  18.587   0.029
2725.63974  18.578   0.027
2725.65439  18.552   0.022
2725.66901  18.602   0.023
2725.68363  18.612   0.023
2725.72344  18.613   0.022
2725.73811  18.656   0.021
2725.75273  18.621   0.020
2725.76736  18.691   0.020
2725.78204  18.678   0.020
2725.79675  18.701   0.022
2725.81770  18.686   0.021
2725.83239  18.709   0.022
2726.53158  18.431   0.026
2726.54225  18.382   0.024
2726.55294  18.402   0.025
2726.56361  18.354   0.021
2726.57432  18.416   0.023
2726.59062  18.433   0.021
2726.60132  18.443   0.022
2726.61201  18.431   0.021
2726.62266  18.495   0.022
2726.63332  18.485   0.021
2726.64402  18.479   0.021
2726.65866  18.479   0.021
2726.66935  18.535   0.021
2726.67998  18.547   0.024
2726.69067  18.532   0.022
2726.70869  18.579   0.022
2726.71937  18.561   0.024
2726.73006  18.560   0.023
2726.74072  18.595   0.022
2726.75140  18.659   0.024
2726.76205  18.623   0.025
2726.77610  18.631   0.026
2726.78765  18.638   0.025
2726.79831  18.651   0.023
2726.80901  18.678   0.024
2726.81970  18.720   0.026
2726.83036  18.715   0.024
2726.84105  18.704   0.025
2727.53345  18.671   0.041
2727.54413  18.547   0.031
2727.55478  18.497   0.032
2727.56599  18.571   0.033
2727.57666  18.456   0.031
2727.58735  18.441   0.024
2727.60194  18.440   0.022
2727.61258  18.468   0.022
2727.62328  18.445   0.020
2727.63393  18.487   0.020
2727.64460  18.493   0.020
2727.65531  18.494   0.020
2727.66597  18.475   0.021
2727.68324  18.510   0.021
2727.69391  18.540   0.023
