4149.69018  17.537   0.014
4149.70154  17.542   0.013
4149.71285  17.549   0.012
4149.72418  17.569   0.011
4149.73552  17.574   0.012
4149.74803  17.581   0.012
4149.75935  17.617   0.012
4149.77070  17.631   0.013
4149.78205  17.655   0.013
4149.79334  17.642   0.013
4149.80473  17.653   0.014
4149.81649  17.658   0.015
4149.82785  17.670   0.015
4149.83913  17.708   0.015
4150.64930  17.327   0.010
4150.66063  17.323   0.010
4150.67194  17.362   0.010
4150.69319  17.382   0.011
4150.70451  17.432   0.012
4150.71583  17.440   0.013
4150.72709  17.453   0.012
4150.73837  17.461   0.013
4150.74968  17.469   0.012
4150.76120  17.449   0.012
4150.77244  17.482   0.012
4150.78376  17.535   0.012
4150.79507  17.525   0.014
4150.80658  17.536   0.015
4150.81789  17.518   0.014
4150.82924  17.553   0.015
4150.84056  17.560   0.015
4151.60030  17.753   0.018
4151.62920  17.781   0.018
4151.68541  17.850   0.021
4151.71092  17.614   0.015
4151.73635  17.411   0.013
4151.76312  17.282   0.013
4151.78863  17.370   0.012
4151.81408  17.396   0.012
4152.66871  17.763   0.020
4152.68004  17.704   0.018
4152.69135  17.737   0.018
4152.70265  17.769   0.021
4152.71399  17.782   0.018
4152.72633  17.803   0.017
4152.73768  17.821   0.020
4152.74901  17.776   0.019
4152.76032  17.831   0.018
4152.77160  17.820   0.019
4152.78299  17.854   0.020
4152.79454  17.820   0.019
4152.80585  17.761   0.019
4152.81716  17.687   0.019
4152.82853  17.554   0.017
4153.61724  17.586   0.012
4153.62852  17.623   0.013
4153.63986  17.630   0.013
4153.65117  17.614   0.013
4153.66248  17.596   0.012
4153.67376  17.611   0.012
4153.68544  17.657   0.013
4153.69679  17.653   0.013
4153.70814  17.654   0.013
4153.71944  17.656   0.012
4153.73075  17.663   0.013
4153.74208  17.709   0.014
4153.75487  17.687   0.014
4153.80690  17.760   0.016
4153.81823  17.760   0.016
4153.82955  17.785   0.015
4154.60943  17.440   0.014
4154.62420  17.460   0.015
4154.63554  17.437   0.015
4154.64945  17.477   0.016
4154.66075  17.498   0.016
4154.67202  17.499   0.014
4154.68334  17.514   0.016
4154.69469  17.566   0.015
4154.70607  17.541   0.014
4154.71765  17.566   0.014
4154.72895  17.586   0.015
4154.74028  17.593   0.015
4154.75157  17.608   0.014
4154.76290  17.627   0.015
4154.77420  17.644   0.016
4154.78571  17.647   0.015
4154.79703  17.669   0.015
4154.80832  17.653   0.015
4154.81967  17.665   0.017
4155.72686  17.410   0.009
4155.75236  17.474   0.011
4155.77990  17.500   0.010
4155.80538  17.546   0.011
4156.60511  17.756   0.016
4156.61645  17.765   0.015
4156.62779  17.819   0.018
4156.63910  17.824   0.018
4156.65042  17.833   0.019
4156.66178  17.862   0.018
4156.67418  17.849   0.015
4156.68547  17.851   0.017
4156.69679  17.754   0.013
4156.70806  17.634   0.011
4156.71936  17.534   0.011
4156.73069  17.485   0.013
4156.74231  17.397   0.011
4156.75364  17.349   0.013
4156.76496  17.353   0.012
4156.77630  17.364   0.012
4156.78768  17.380   0.013
4156.79903  17.393   0.013
4156.81825  17.404   0.014
4157.60888  17.719   0.020
4157.62152  17.672   0.019
4157.63287  17.678   0.015
4157.64419  17.709   0.016
4157.65552  17.715   0.017
4157.66681  17.692   0.015
4157.67816  17.731   0.018
4157.68974  17.770   0.018
4157.70109  17.725   0.018
4157.71245  17.763   0.016
4157.72376  17.764   0.015
4157.73508  17.793   0.015
4157.74640  17.821   0.015
4157.75830  17.816   0.015
4157.76966  17.838   0.014
4157.78101  17.856   0.016
4157.79236  17.827   0.015
4157.80368  17.791   0.016
4158.60474  17.580   0.015
4158.61610  17.596   0.018
4158.63121  17.621   0.017
4158.64251  17.606   0.015
4158.65383  17.660   0.018
4158.67235  17.674   0.017
4158.68367  17.694   0.017
4158.69493  17.665   0.015
4158.70628  17.672   0.014
4158.71761  17.680   0.013
4158.72919  17.719   0.014
4158.74050  17.705   0.014
4158.75183  17.710   0.015
4158.76315  17.688   0.015
4158.77448  17.720   0.015
4158.78579  17.732   0.014
4158.79854  17.715   0.015
4159.70496  17.538   0.014
4159.73044  17.573   0.014
4159.75596  17.626   0.013
4159.78144  17.648   0.015
4159.80691  17.675   0.014
4160.60849  17.555   0.016
4160.61979  17.466   0.016
4160.63113  17.348   0.013
4160.64246  17.282   0.014
4160.65382  17.287   0.014
4160.66517  17.326   0.015
4160.67661  17.319   0.015
4160.70562  17.401   0.017
4160.71698  17.413   0.015
4160.72831  17.429   0.016
4160.75263  17.501   0.016
4160.76399  17.509   0.015
4160.77648  17.508   0.017
4160.78781  17.548   0.018
4160.79916  17.612   0.019
4161.59061  17.784   0.019
4161.60196  17.771   0.016
4161.61328  17.804   0.017
4161.62456  17.820   0.016
4161.63588  17.830   0.017
4161.64772  17.884   0.018
4161.65902  17.845   0.017
4161.67037  17.860   0.016
4161.68172  17.843   0.016
4161.69303  17.775   0.016
4161.70442  17.674   0.014
4161.71602  17.545   0.014
4161.72737  17.469   0.013
4161.73861  17.372   0.012
4161.74998  17.305   0.012
4161.76133  17.301   0.011
4161.77265  17.317   0.012
4161.78442  17.325   0.011
4161.79711  17.343   0.012
4162.61576  17.720   0.021
4162.62712  17.714   0.022
4162.64020  17.714   0.020
4162.65152  17.745   0.018
4162.66284  17.719   0.017
4162.67419  17.712   0.018
4162.68555  17.700   0.018
4162.69684  17.732   0.016
4162.71141  17.748   0.016
4162.72273  17.764   0.016
4162.73407  17.810   0.016
4162.74539  17.824   0.015
4162.75671  17.845   0.016
4162.76805  17.893   0.018
4162.78373  17.887   0.018
4162.79506  17.852   0.021
4163.67069  17.653   0.015
4163.69609  17.670   0.016
4163.72531  17.728   0.015
4163.75081  17.715   0.017
4163.77622  17.765   0.020
4164.58425  17.336   0.013
4164.59715  17.401   0.013
4164.60850  17.412   0.014
4164.61983  17.442   0.014
4164.63119  17.434   0.014
4164.64253  17.479   0.014
4164.65390  17.469   0.014
4164.66557  17.488   0.014
4164.67690  17.507   0.014
4164.68820  17.531   0.013
4164.70036  17.542   0.014
4164.71168  17.564   0.015
4164.72299  17.593   0.015
4164.73467  17.616   0.016
4164.74599  17.609   0.016
4164.75730  17.622   0.015
4164.76863  17.639   0.016
4164.77997  17.660   0.017
