3402.86095  19.614   0.107
3403.81690  19.389   0.069
3403.82811  19.256   0.069
3403.83930  19.332   0.070
3403.85057  19.434   0.083
3403.86670  19.471   0.080
3403.87826  19.424   0.086
3403.88947  19.546   0.139
3404.73044  20.011   0.147
3404.74525  19.854   0.114
3404.76004  19.914   0.113
3404.77126  19.782   0.096
3404.78246  19.832   0.105
3404.79763  19.656   0.089
3404.80884  19.537   0.077
3404.82160  19.534   0.078
3404.83284  19.228   0.060
3404.84405  19.229   0.055
3404.85527  19.320   0.060
3404.86646  19.271   0.056
3404.87765  19.350   0.067
3404.88944  19.153   0.072
3405.69717  19.995   0.128
3405.70979  19.874   0.110
3405.72100  19.746   0.107
3405.73530  19.786   0.120
3405.74651  19.895   0.103
3405.75772  19.900   0.093
3405.76889  19.881   0.098
3405.78008  19.804   0.092
3405.79127  19.904   0.102
3405.80275  19.964   0.105
3405.81395  19.982   0.104
3405.82514  19.986   0.134
3405.84255  19.616   0.087
3405.85378  19.633   0.102
3405.87056  19.317   0.067
3405.88177  19.149   0.062
3405.89300  19.388   0.158
3406.70150  19.711   0.091
3406.71270  19.950   0.108
3406.72387  19.756   0.101
3406.73524  19.932   0.126
3406.74640  19.891   0.125
3406.75758  19.998   0.122
3406.76878  19.861   0.095
3406.77998  20.084   0.123
3406.79122  20.077   0.117
3406.80260  19.883   0.100
3406.81384  19.658   0.113
3406.82509  19.791   0.115
3406.83631  19.950   0.127
3406.84754  19.867   0.101
3406.85876  19.932   0.123
3406.87412  20.007   0.115
3406.88825  19.549   0.090
3407.70805  19.684   0.097
3407.71928  19.960   0.133
3407.73051  19.964   0.161
3407.74172  19.944   0.145
3407.75312  19.783   0.104
3407.76433  19.698   0.099
3407.77554  19.732   0.104
3407.78677  19.774   0.120
3407.79799  19.833   0.136
3407.80924  20.044   0.158
3407.82176  19.770   0.123
3407.83302  19.660   0.102
3407.84423  19.745   0.099
3407.85548  20.032   0.143
3407.86667  19.964   0.113
3407.87785  19.812   0.093
3407.88923  20.089   0.129
3408.71627  19.804   0.100
3408.72749  19.954   0.126
3408.73874  19.678   0.098
3408.75009  19.805   0.108
3408.76132  19.845   0.108
3408.77250  19.738   0.100
3408.78367  19.722   0.101
3408.79485  20.029   0.135
3408.80783  19.700   0.090
3408.81904  19.654   0.094
3408.83188  19.633   0.097
3408.84316  19.933   0.132
3408.85438  19.628   0.095
3408.86557  19.954   0.123
3408.87678  19.756   0.102
3409.67898  19.528   0.084
3409.69018  19.469   0.077
3409.70142  19.574   0.087
3409.71264  19.712   0.103
3409.72384  19.666   0.097
3409.73500  19.247   0.060
3409.74654  19.720   0.087
3409.75777  19.783   0.091
3409.76900  19.657   0.077
3409.78020  19.687   0.071
3409.79135  19.666   0.079
3409.80263  19.706   0.074
3409.81680  19.893   0.080
3409.83919  19.860   0.082
3409.85039  19.672   0.073
3409.86155  19.840   0.089
3410.69775  19.579   0.094
3410.70899  19.549   0.090
3410.72019  19.469   0.107
3410.73218  19.622   0.114
3410.74337  19.708   0.105
3410.76147  19.620   0.093
3410.77625  19.651   0.093
3410.79106  19.673   0.089
3410.80580  19.681   0.086
3410.82574  19.919   0.138
3410.84063  19.668   0.103
3410.85199  19.865   0.129
3410.86330  19.729   0.103
3411.71579  19.456   0.102
3411.72701  19.357   0.086
3411.75716  19.610   0.119
3411.76833  19.698   0.122
3411.81927  19.835   0.138
3411.83050  19.719   0.121
3411.84171  19.669   0.109
3411.85293  19.699   0.131
3411.86411  19.773   0.113
3412.67694  19.719   0.172
3412.71664  19.736   0.168
3412.75678  19.694   0.144
3412.79589  19.423   0.112
3412.80712  19.735   0.153
3412.82537  19.601   0.125
3412.84116  19.848   0.155
3412.85235  19.645   0.113
3412.86355  19.828   0.140
3413.66803  19.443   0.096
3413.67930  19.236   0.082
3413.69048  19.191   0.076
3413.70169  19.503   0.094
3413.72409  19.285   0.089
3413.73563  19.122   0.065
3413.74682  19.404   0.085
3413.76599  19.585   0.090
3413.77718  19.509   0.090
3413.78841  19.502   0.097
