2682.79657  14.120   0.003
2682.80742  14.109   0.003
2682.81822  14.110   0.003
2682.83229  14.091   0.003
2682.84316  14.094   0.003
2682.85403  14.090   0.003
2682.86492  14.084   0.003
2682.87578  14.096   0.003
2682.88666  14.100   0.003
2683.67309  14.114   0.003
2683.68393  14.114   0.003
2683.69483  14.111   0.003
2683.70567  14.109   0.003
2683.72171  14.100   0.003
2683.73259  14.092   0.003
2683.74347  14.094   0.003
2683.75436  14.084   0.003
2683.76598  14.089   0.003
2683.78298  14.091   0.003
2683.79384  14.107   0.003
2683.80468  14.115   0.003
2683.81553  14.118   0.003
2683.82638  14.124   0.003
2683.83731  14.120   0.003
2683.85172  14.123   0.003
2683.86258  14.122   0.003
2683.87345  14.119   0.003
2683.88429  14.114   0.003
2683.89515  14.116   0.003
2684.68062  14.160   0.003
2684.69146  14.161   0.003
2684.71390  14.151   0.003
2684.72471  14.142   0.003
2684.73561  14.136   0.003
2684.74648  14.135   0.003
2684.75910  14.122   0.003
2684.76993  14.114   0.003
2684.78076  14.104   0.003
2684.79163  14.108   0.003
2684.80250  14.105   0.003
2684.81338  14.100   0.003
2684.82693  14.103   0.003
2684.83781  14.100   0.003
2684.85398  14.101   0.003
2684.86480  14.106   0.003
2684.87570  14.112   0.003
2684.88654  14.122   0.003
2685.66843  14.139   0.003
2685.67927  14.127   0.003
2685.69013  14.126   0.003
2685.70100  14.118   0.003
2685.71181  14.114   0.003
2685.72264  14.106   0.003
2685.73607  14.093   0.003
2685.74689  14.093   0.003
2685.75777  14.097   0.003
2685.76866  14.099   0.003
2685.77952  14.103   0.003
2685.79036  14.111   0.003
2685.80468  14.119   0.003
2685.81557  14.122   0.003
2685.83814  14.165   0.003
2685.85577  14.192   0.003
2685.86665  14.213   0.003
2685.87749  14.227   0.003
2685.88834  14.251   0.003
2685.89924  14.272   0.003
2686.69445  14.117   0.003
2686.70780  14.140   0.003
2686.71866  14.156   0.003
2686.72952  14.175   0.003
2686.74038  14.200   0.003
2686.75124  14.223   0.003
2686.77551  14.266   0.003
2686.78634  14.280   0.003
2686.79725  14.299   0.003
2686.80929  14.326   0.003
2686.82014  14.340   0.003
2686.83097  14.323   0.003
2686.84184  14.316   0.003
2686.85269  14.301   0.003
2686.86353  14.298   0.003
2686.87660  14.270   0.003
2686.88748  14.248   0.003
2687.65685  14.274   0.003
2687.66769  14.279   0.003
2687.68062  14.297   0.003
2687.69143  14.309   0.003
2687.70229  14.314   0.003
2687.71316  14.298   0.003
2687.72438  14.283   0.003
2687.73523  14.267   0.003
2687.74610  14.252   0.003
2687.75957  14.230   0.003
2687.77043  14.209   0.003
2687.78129  14.190   0.003
2687.79217  14.172   0.003
2687.80300  14.156   0.003
2687.81387  14.152   0.003
2687.82563  14.139   0.003
2687.83650  14.128   0.003
2687.85266  14.130   0.003
2687.86356  14.129   0.003
2687.87448  14.126   0.003
2687.88534  14.126   0.003
2687.89627  14.127   0.003
2688.66481  14.160   0.003
2688.67572  14.152   0.003
2688.68659  14.138   0.003
2688.69748  14.129   0.003
2688.70834  14.129   0.003
2688.71917  14.132   0.003
2688.73086  14.141   0.003
2688.74171  14.144   0.003
