2682.79657  19.479   0.077
2682.80742  19.434   0.071
2682.81822  19.385   0.057
2682.83229  19.419   0.060
2682.84316  19.186   0.051
2682.85403  19.337   0.062
2682.86492  19.426   0.069
2682.87578  19.354   0.059
2682.88666  19.340   0.061
2683.67309  19.682   0.096
2683.68393  19.825   0.110
2683.69483  19.669   0.086
2683.70567  19.746   0.086
2683.72171  19.623   0.065
2683.73259  19.807   0.075
2683.74347  19.665   0.064
2683.75436  19.777   0.071
2683.76598  19.636   0.071
2683.78298  19.694   0.076
2683.79384  19.536   0.071
2683.80468  19.499   0.074
2683.81553  19.593   0.081
2683.82638  19.457   0.075
2683.83731  19.592   0.083
2683.85172  19.329   0.063
2683.86258  19.503   0.072
2683.87345  19.451   0.072
2683.88429  19.413   0.072
2683.89515  19.429   0.092
2684.68062  19.680   0.082
2684.69146  19.713   0.084
2684.71390  19.592   0.067
2684.72471  19.610   0.063
2684.73561  19.727   0.069
2684.74648  19.574   0.060
2684.75910  19.579   0.057
2684.76993  19.828   0.069
2684.78076  19.621   0.055
2684.79163  19.636   0.059
2684.80250  19.715   0.065
2684.81338  19.612   0.058
2684.82693  19.566   0.056
2684.83781  19.597   0.056
2684.85398  19.587   0.059
2684.86480  19.561   0.056
2684.87570  19.457   0.056
2684.88654  19.308   0.055
2685.66843  19.671   0.090
2685.67927  19.637   0.085
2685.69013  19.541   0.081
2685.70100  19.663   0.077
2685.71181  19.641   0.071
2685.72264  19.632   0.071
2685.73607  19.513   0.061
2685.74689  19.606   0.070
2685.75777  19.579   0.066
2685.76866  19.696   0.072
2685.77952  19.616   0.066
2685.79036  19.651   0.073
2685.80468  19.718   0.081
2685.81557  19.658   0.080
2685.83814  19.750   0.085
2685.85577  19.645   0.078
2685.86665  19.630   0.089
2685.87749  19.711   0.086
2685.88834  19.434   0.068
2685.89924  19.557   0.106
2686.69445  19.504   0.077
2686.70780  19.575   0.081
2686.71866  19.766   0.093
2686.72952  19.558   0.076
2686.74038  19.623   0.085
2686.75124  19.569   0.082
2686.77551  19.622   0.083
2686.78634  19.647   0.083
2686.79725  19.581   0.082
2686.80929  19.562   0.111
2686.82014  19.608   0.111
2686.83097  19.779   0.104
2686.84184  19.609   0.091
2686.85269  19.615   0.085
2686.86353  19.669   0.093
2686.87660  19.817   0.100
2686.88748  19.623   0.085
2687.65685  19.493   0.084
2687.66769  19.643   0.105
2687.68062  19.535   0.087
2687.69143  19.470   0.085
2687.70229  19.652   0.098
2687.71316  19.562   0.094
2687.72438  19.418   0.079
2687.73523  19.481   0.085
2687.74610  19.359   0.075
2687.75957  19.495   0.091
2687.77043  19.699   0.097
2687.78129  19.589   0.091
2687.79217  19.723   0.089
2687.80300  19.543   0.081
2687.81387  19.816   0.099
2687.82563  19.682   0.093
2687.83650  19.723   0.087
2687.85266  19.544   0.077
2687.86356  19.539   0.078
2687.87448  19.500   0.079
2687.88534  19.448   0.091
