2072.52713  17.213   0.008
2075.50996  17.183   0.010
2088.48518  17.162   0.009
2290.86145  17.353   0.007
2294.86969  17.223   0.007
2297.85174  17.164   0.007
2298.87204  17.357   0.008
2301.84447  17.187   0.008
2315.79095  17.219   0.007
2316.73699  17.205   0.008
2321.78448  17.269   0.009
2322.66090  17.200   0.010
2322.67841  17.213   0.010
2322.68932  17.220   0.009
2322.70024  17.191   0.008
2322.71112  17.203   0.008
2322.72201  17.210   0.008
2322.73291  17.195   0.008
2322.74482  17.200   0.008
2322.75569  17.208   0.008
2322.76657  17.229   0.008
2322.77746  17.219   0.007
2322.78831  17.264   0.008
2322.79917  17.255   0.008
2322.81102  17.252   0.008
2322.82192  17.296   0.008
2322.83281  17.306   0.009
2322.84374  17.334   0.009
2322.85467  17.341   0.009
2322.86961  17.349   0.009
2323.66700  17.196   0.008
2323.67788  17.201   0.008
2323.68884  17.202   0.008
2323.69979  17.204   0.008
2323.71142  17.200   0.008
2323.72443  17.206   0.007
2323.73531  17.201   0.007
2323.74620  17.198   0.008
2323.75713  17.203   0.007
2323.76800  17.202   0.007
2323.78314  17.195   0.008
2323.79404  17.177   0.008
2323.80495  17.171   0.008
2323.81588  17.171   0.008
2323.82674  17.168   0.008
2323.83765  17.151   0.008
2323.84980  17.172   0.009
2323.86073  17.176   0.009
2323.87160  17.181   0.010
2324.64795  17.170   0.009
2324.66305  17.173   0.010
2324.67734  17.175   0.009
2324.68826  17.182   0.009
2324.70218  17.212   0.009
2324.71306  17.198   0.010
2324.72399  17.189   0.009
2324.73489  17.190   0.008
2324.74592  17.184   0.008
2324.76154  17.213   0.008
2324.77295  17.186   0.007
2324.78389  17.200   0.008
2324.79474  17.189   0.007
2324.80565  17.192   0.008
2324.81660  17.206   0.008
2324.83020  17.201   0.009
2324.84574  17.191   0.009
2324.85703  17.203   0.009
2324.86795  17.196   0.009
2325.64652  17.251   0.010
2325.65744  17.238   0.010
2325.67270  17.233   0.009
2325.68710  17.216   0.008
2325.70114  17.213   0.008
2325.71205  17.189   0.008
2325.72292  17.195   0.008
2325.73381  17.196   0.008
2325.74851  17.186   0.008
2325.75945  17.190   0.007
2325.77123  17.179   0.007
2325.78243  17.195   0.008
2325.79336  17.192   0.008
2325.80426  17.180   0.008
2325.81517  17.192   0.009
2325.82610  17.187   0.008
2326.61275  17.186   0.009
2326.62363  17.205   0.009
2326.63451  17.182   0.009
2326.64543  17.187   0.008
2326.65626  17.179   0.008
2326.66719  17.179   0.008
2326.67850  17.174   0.008
2326.68938  17.191   0.009
2326.70025  17.182   0.008
2326.71116  17.196   0.009
2326.72206  17.209   0.010
2326.73297  17.190   0.010
2326.75315  17.189   0.009
2326.76403  17.197   0.009
2326.77496  17.196   0.009
2326.78591  17.191   0.009
2326.79680  17.199   0.009
2326.80769  17.188   0.008
2327.61958  17.214   0.010
2327.63048  17.192   0.009
2327.64141  17.193   0.009
2327.65232  17.198   0.009
2327.66325  17.185   0.009
2327.67413  17.205   0.009
2327.68891  17.194   0.008
2327.69981  17.194   0.008
2327.71071  17.202   0.008
2327.72161  17.202   0.008
2327.73252  17.196   0.007
2327.74340  17.213   0.007
2327.75462  17.188   0.007
2327.76552  17.217   0.008
2327.77643  17.217   0.008
2327.78731  17.207   0.008
2327.79815  17.213   0.008
2327.80904  17.218   0.008
2328.63840  17.227   0.008
2328.64930  17.212   0.008
2328.66019  17.205   0.008
2328.67110  17.180   0.008
2328.68201  17.193   0.008
2328.69286  17.184   0.008
2328.70418  17.178   0.008
2328.71503  17.179   0.008
2328.72589  17.180   0.008
2328.73678  17.188   0.009
2328.74765  17.192   0.009
2328.75855  17.205   0.008
2328.78070  17.206   0.008
2328.79162  17.182   0.008
2328.80254  17.192   0.008
2328.81344  17.165   0.008
2328.82440  17.186   0.009
2329.62812  17.278   0.010
2329.63900  17.279   0.010
2329.64991  17.304   0.009
2329.66080  17.319   0.009
2329.67184  17.340   0.010
2329.68275  17.352   0.010
2329.69479  17.365   0.009
2329.70568  17.361   0.010
2329.71663  17.372   0.009
2329.72745  17.358   0.009
2329.73836  17.377   0.009
2329.74924  17.347   0.009
2329.76068  17.326   0.009
2329.77156  17.326   0.009
2329.78245  17.315   0.010
2329.79338  17.281   0.009
2329.82263  17.252   0.009
2329.83353  17.231   0.008
2329.84441  17.214   0.009
2330.59712  17.172   0.010
2330.60798  17.195   0.010
2330.61885  17.204   0.009
2330.62972  17.187   0.009
2330.64066  17.205   0.009
2330.65152  17.192   0.008
2330.66259  17.175   0.009
2330.67344  17.192   0.009
2330.68434  17.196   0.010
2330.69523  17.192   0.009
2330.70612  17.182   0.009
2330.71705  17.208   0.009
2330.73452  17.185   0.009
2330.74542  17.188   0.009
2330.75631  17.204   0.010
2330.76721  17.201   0.010
2330.77807  17.221   0.009
2330.78898  17.230   0.009
2330.80019  17.256   0.010
2330.81113  17.281   0.011
2330.82201  17.293   0.011
2330.83290  17.311   0.010
2330.84383  17.337   0.011
2330.85474  17.347   0.010
2331.59735  17.182   0.010
2331.60821  17.203   0.011
2331.65280  17.209   0.010
2331.67454  17.203   0.010
2331.68782  17.211   0.009
2331.69871  17.202   0.009
2331.70962  17.192   0.009
2331.73139  17.197   0.009
2331.74231  17.207   0.008
2331.75340  17.190   0.008
2331.76431  17.206   0.008
2331.77521  17.193   0.009
