7785.84141 16.124 0.011
7788.89321 16.099 0.020
7789.85498 16.043 0.010
7790.85905 16.009 0.010
7818.78607 16.041 0.008
7820.78102 15.852 0.010
7822.78424 15.741 0.010
7829.78601 16.105 0.013
7830.75173 16.044 0.012
7834.75675 15.893 0.012
7836.73326 15.733 0.010
7838.69779 15.693 0.009
7840.70888 16.192 0.012
7841.70317 16.104 0.012
7844.70935 16.059 0.011
7847.68882 15.859 0.011
7854.69478 16.194 0.013
7855.70259 16.146 0.013
7858.73912 16.061 0.011
7862.67627 15.825 0.010
7867.65369 16.012 0.011
7870.63867 16.054 0.010
7904.56252 15.798 0.012
7909.51742 16.139 0.015
7928.56394 16.032 0.012
7934.49445 15.647 0.009
8145.87019 16.066 0.010
8154.87959 15.553 0.008
8160.85325 16.032 0.010
8161.82660 15.993 0.010
8162.81704 15.934 0.009
8166.82983 15.708 0.010
8167.82417 15.607 0.008
8168.80644 15.583 0.008
8169.83048 15.725 0.008
8171.79382 16.073 0.010
8172.80789 16.044 0.010
8173.81273 16.038 0.011
8174.78258 15.956 0.010
8176.78385 15.911 0.010
8186.88116 16.144 0.011
8187.87219 16.127 0.010
8192.77858 15.830 0.009
8203.74348 16.012 0.009
8209.72064 15.561 0.008
8216.76996 16.092 0.010
8228.68894 16.074 0.012
8235.71369 15.808 0.010
8240.92134 15.876 0.011
8244.59754 15.956 0.010
8246.65141 15.948 0.011
8247.60500 15.775 0.011
8249.60668 15.677 0.010
8250.59765 15.537 0.008
8251.60562 15.482 0.008
8253.59093 16.193 0.013
8254.59928 16.069 0.009
8255.59096 16.086 0.010
8257.60551 16.068 0.012
8262.61600 15.817 0.009
8270.60102 16.058 0.014
8283.50615 16.064 0.012
8286.50860 15.946 0.009
8293.52109 15.479 0.008
8537.78417 15.620 0.008
8553.79459 15.556 0.008
8568.81641 15.608 0.008
8579.68709 15.616 0.009
8583.67396 16.114 0.010
8591.67161 15.828 0.010
8594.66607 15.537 0.008
8599.63322 16.128 0.015
8601.65137 16.015 0.009
8627.55845 16.063 0.010
8642.54999 16.015 0.009
8647.58222 15.845 0.010
8650.83150 16.042 0.014
