object_id,region,catalog_type,catalog_period,catalog_epoch,catalog_secondary_period,period_mode,sha256,file,bytes,n_observations,baseline_days,has_errors
OGLE-BLG-RRLYR-00001,BLG,RRab,0.73258757,5000.58187,,fundamental,a97966577763b358fd9bcd708b9d0325a1e354684784d5c2584726d3a86e8ecf,photometry/OGLE-BLG-RRLYR-00001.dat,2280,95,932.1778100000001,True
OGLE-BLG-RRLYR-00002,BLG,RRc,0.30153381,5000.05809,,first overtone,a45716900d790f1023e8961320e6f2bf3ad1797805b55e58e621d23385b0d01c,photometry/OGLE-BLG-RRLYR-00002.dat,2592,108,932.1778100000001,True
OGLE-BLG-RRLYR-00003,BLG,RRab,0.51546531,5000.38627,,fundamental,ddab21324ed9a0585c7e5ecf8eae0c9ecaaf2cdfb0c43f9a70939ed512f37e2a,photometry/OGLE-BLG-RRLYR-00003.dat,2688,112,932.1778100000001,True
OGLE-BLG-RRLYR-00004,BLG,RRab,0.65170674,5000.61934,,fundamental,e3a0ea9e884bd762160f261eb8d0d4f32f57f2f9037c509372a3114c73e08a56,photometry/OGLE-BLG-RRLYR-00004.dat,2712,113,932.1778100000001,True
OGLE-BLG-RRLYR-00005,BLG,RRab,0.56553785,5000.32078,,fundamental,ab6ab472bdcf78c8482db5ae55ca5f8f7284cf04909d63df37b4914fb20bff07,photometry/OGLE-BLG-RRLYR-00005.dat,2688,112,932.1778100000001,True
OGLE-BLG-RRLYR-00006,BLG,RRab,0.47887688,5000.26787,,fundamental,36b1d095992044b385962e2a760763165af1fc8fcb46cd130f299acafe5b865b,photometry/OGLE-BLG-RRLYR-00006.dat,2712,113,932.1778100000001,True
OGLE-BLG-RRLYR-00007,BLG,RRc,0.26129176,5000.04267,,first overtone,f1407b73ddeb6fc930de8c72db91c27d1359419efb08cdb30f5b365c3b6947f2,photometry/OGLE-BLG-RRLYR-00007.dat,2712,113,932.1778100000001,True
OGLE-BLG-RRLYR-00008,BLG,RRab,0.53493283,5000.50841,,fundamental,ab7ae6a3bf0527b72b9bf14e78f13c64c121a40a4e7266e4aaf5d7205f82deea,photometry/OGLE-BLG-RRLYR-00008.dat,2712,113,932.1778100000001,True
OGLE-BLG-RRLYR-00009,BLG,RRab,0.60416322,5000.42153,,fundamental,8996af247ee088f4da06d113e54811e5cfe8a13c4a52c4e58ce8286cc7659a98,photometry/OGLE-BLG-RRLYR-00009.dat,2688,112,932.1778100000001,True
OGLE-BLG-RRLYR-00010,BLG,RRab,0.6338724,5000.41881,,fundamental,eb1261ac8e30999d20d12751ec77040aaf20961d4d7f9de98f00eaeb6ebe383a,photometry/OGLE-BLG-RRLYR-00010.dat,2688,112,932.1778100000001,True
OGLE-BLG-RRLYR-00011,BLG,RRc,0.4419688,5000.33503,,first overtone,5d6aee042fa6f7297f4572f7e8e4b141326f072422eda9bc256d127c7e3deb23,photometry/OGLE-BLG-RRLYR-00011.dat,2712,113,932.1778100000001,True
OGLE-BLG-RRLYR-00012,BLG,RRc,0.25418932,5000.00018,,first overtone,cc5c4329e189d317bb99bc1f3c6da1da753b7c243c4c00575019bd548ec6d38f,photometry/OGLE-BLG-RRLYR-00012.dat,2640,110,932.1778100000001,True
OGLE-BLG-RRLYR-00013,BLG,RRc,0.25547716,5000.19732,,first overtone,1778d753636d6b64a063d57c2c6b2cf7cddeeb9b302703669ce0e832e04adf77,photometry/OGLE-BLG-RRLYR-00013.dat,1416,59,809.8504300000004,True
OGLE-BLG-RRLYR-00014,BLG,RRab,0.39847694,5000.21238,,fundamental,2f22a500a65c84753979a41cdf9e210f7f70134aa00aacfc029c05d27d13f5dd,photometry/OGLE-BLG-RRLYR-00014.dat,2424,101,932.1778100000001,True
OGLE-BLG-RRLYR-00015,BLG,RRc,0.31760682,5000.17949,,first overtone,3921bbc43a466ca01e3c39cb34ac4c9a6762a41420b80f325eaebce8b46b0370,photometry/OGLE-BLG-RRLYR-00015.dat,2712,113,932.1778100000001,True
OGLE-BLG-RRLYR-00016,BLG,RRab,0.54626274,5000.27711,,fundamental,dfd26594b3ab2e39d638d51224cb1a38072327e9ad6d89ac3ec3c371294aa087,photometry/OGLE-BLG-RRLYR-00016.dat,2712,113,932.1778100000001,True
OGLE-BLG-RRLYR-00017,BLG,RRc,0.29560942,5000.23487,,first overtone,d25a33fcb4f419a2c6ea0f586daa9e907040f9d6b8cca096e057aa225ad9c17d,photometry/OGLE-BLG-RRLYR-00017.dat,2592,108,932.1778100000001,True
OGLE-BLG-RRLYR-00018,BLG,RRc,0.27593054,5000.27193,,first overtone,b24e80471696e962115626297d21b14643e01a2a374cd6c6dfe8d786f4749e9c,photometry/OGLE-BLG-RRLYR-00018.dat,2688,112,932.1778100000001,True
OGLE-BLG-RRLYR-00019,BLG,RRab,0.52428824,5000.046,,fundamental,74509c9ceca4c141efffde335f2d85e631e44b935ac06d436b3af40edc4093c3,photometry/OGLE-BLG-RRLYR-00019.dat,2688,112,932.1778100000001,True
OGLE-BLG-RRLYR-00020,BLG,RRab,0.61750621,5000.08049,,fundamental,1413717db60aba0e4f6056c95de15777cf3eb0add0bd9e84be75b5f7689c3f15,photometry/OGLE-BLG-RRLYR-00020.dat,2712,113,932.1778100000001,True
OGLE-BLG-RRLYR-00021,BLG,RRab,0.48968326,5000.42777,,fundamental,a22b858861f2c16c779313ddf91254076bcd2e45c5f52462ad90a303fe0ac3b7,photometry/OGLE-BLG-RRLYR-00021.dat,2688,112,932.1778100000001,True
OGLE-BLG-RRLYR-00022,BLG,RRc,0.23841203,5000.16042,,first overtone,2420912e03ab571a4e18aa72c39034bd04235c2dda834bcc84d82dce5e771247,photometry/OGLE-BLG-RRLYR-00022.dat,2664,111,932.1778100000001,True
OGLE-BLG-RRLYR-00023,BLG,RRc,0.3589775,5000.27194,,first overtone,898ee6ed455a0f71fa006350b88b42ed39c8e7741172dffd64179142ccd47926,photometry/OGLE-BLG-RRLYR-00023.dat,2688,112,932.1778100000001,True
OGLE-BLG-RRLYR-00024,BLG,RRc,0.33312803,5000.02177,,first overtone,ae0df630678f531a4962babe35f7e699663a76207f8f9acd440981e3ace3100c,photometry/OGLE-BLG-RRLYR-00024.dat,2688,112,932.1778100000001,True
OGLE-BLG-RRLYR-00025,BLG,RRab,0.54983234,5000.32022,,fundamental,5b51a330b278058e01c5c89f43be04efe59d0105631236700baf1d0489f6e8c1,photometry/OGLE-BLG-RRLYR-00025.dat,2712,113,932.1778100000001,True
OGLE-BLG-RRLYR-00026,BLG,RRc,0.32194691,5000.24379,,first overtone,c7a85346d348982a4bf17c9b78d72f0aaec22542e2356bec7de72f108e87e951,photometry/OGLE-BLG-RRLYR-00026.dat,2712,113,932.1778100000001,True
OGLE-BLG-RRLYR-00027,BLG,RRab,0.47831404,5000.07318,,fundamental,608ced9fefcb92efebe35ab3651ff4104ca986c50f99be3f1edae78034109500,photometry/OGLE-BLG-RRLYR-00027.dat,2712,113,932.1778100000001,True
OGLE-BLG-RRLYR-00028,BLG,RRc,0.28257685,5000.03644,,first overtone,dec255c7ad75fbeee41ece7e18af01664e0231014834788247b3a7fe88c347bf,photometry/OGLE-BLG-RRLYR-00028.dat,2712,113,932.1778100000001,True
OGLE-BLG-RRLYR-00029,BLG,RRab,0.59090696,5000.14998,,fundamental,a45da5c9f4ec7c4942700cd62f89baa38ff5ff53b8502a1fcaced6c421eb0aae,photometry/OGLE-BLG-RRLYR-00029.dat,2712,113,932.1778100000001,True
OGLE-BLG-RRLYR-00030,BLG,RRab,0.57568226,5000.0428,,fundamental,d1087ccb04f86b5b0b063e20c3c2b7b187a127e8d20ce9b4d1d36f39d83cb69c,photometry/OGLE-BLG-RRLYR-00030.dat,2568,107,932.1778100000001,True
OGLE-BLG-RRLYR-00031,BLG,RRab,0.55997509,5000.41723,,fundamental,4e394f655f7d92bdcd2d0091435fdeb5f638639e1e05934592b86cc4e11361de,photometry/OGLE-BLG-RRLYR-00031.dat,2016,84,932.1777400000001,True
OGLE-BLG-RRLYR-00032,BLG,RRc,0.32552209,5000.32369,,first overtone,95578fd3590b2e8d37af583ee48ac9559cf264925b4291a10b5776d3d2212f38,photometry/OGLE-BLG-RRLYR-00032.dat,2616,109,932.1777400000001,True
OGLE-BLG-RRLYR-00033,BLG,RRc,0.3204363,5000.02924,,first overtone,07cd9bcd25c52e5769689b9c8afb83b5f6c3f13c0b3b22c78974ddef8539be10,photometry/OGLE-BLG-RRLYR-00033.dat,2544,106,932.1777400000001,True
OGLE-BLG-RRLYR-00034,BLG,RRab,0.52857955,5000.27662,,fundamental,5f5377a96bfd07adfdade724e70c2a52f15fb4f47102eeb4f6fecf5365b3cbc9,photometry/OGLE-BLG-RRLYR-00034.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00035,BLG,RRc,0.38514498,5000.17246,,first overtone,468c81a3be614fef1a488a296b0b9077b1ecea74b6d77dcfeeeed33691cd3811,photometry/OGLE-BLG-RRLYR-00035.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00036,BLG,RRc,0.34039361,5000.15916,,first overtone,3e00c6f5499dff507ea34e988c96872f27046517b8284771d2d513e07855192f,photometry/OGLE-BLG-RRLYR-00036.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00037,BLG,RRc,0.31932469,5000.31893,,first overtone,b6b8c6ca8a4115ecedc26394f496110510a66bd045ff07d7ebff338c0637514f,photometry/OGLE-BLG-RRLYR-00037.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00038,BLG,RRc,0.2512036,5000.15445,,first overtone,2c9e5f5d3fbdfb83bd19b45621f50a174cf2c6aaede48ea297045cc4644d574e,photometry/OGLE-BLG-RRLYR-00038.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00039,BLG,RRd,0.35827941,5000.16981,0.48137703,first overtone,22cec4a9df2a9effbc522f2393c9fbe63ba7b104f2b94c6c9a9f78e9ca8a8a72,photometry/OGLE-BLG-RRLYR-00039.dat,2016,84,1010.2446100000002,True
OGLE-BLG-RRLYR-00040,BLG,RRc,0.32173527,5000.18395,,first overtone,9ee8e29cbe304089f414cb00dff4e7aae0229db43a3b251527bb7cbcb46d0e45,photometry/OGLE-BLG-RRLYR-00040.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00041,BLG,RRab,0.73572898,5000.34854,,fundamental,d49e2e8b8d21502af96da400c89edb14d3d8c48185661bb94b3e3c50a992bb9a,photometry/OGLE-BLG-RRLYR-00041.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00042,BLG,RRab,0.74000926,5000.32779,,fundamental,6775d72337a26ed1457ba89458e5b9496d376654b77f7d0ba3334d4510ce092a,photometry/OGLE-BLG-RRLYR-00042.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00043,BLG,RRab,0.5903892,5000.18738,,fundamental,d81f2a4261b3ca3fecaf7e5945793ab81df5e36b5594dc02cb7579749b98bfa8,photometry/OGLE-BLG-RRLYR-00043.dat,2400,100,932.1777400000001,True
OGLE-BLG-RRLYR-00044,BLG,RRc,0.27617205,5000.0026,,first overtone,6d506f2c1a08d30f5d6282efc72a65efd05d94aa243837d612d3763e042572b7,photometry/OGLE-BLG-RRLYR-00044.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00045,BLG,RRab,0.58056619,5000.32959,,fundamental,2afdedae6f280eb070a6b27af2520783111c4afe4f9a4cc386aa2fa92001bd1c,photometry/OGLE-BLG-RRLYR-00045.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00046,BLG,RRab,0.48857803,5000.17974,,fundamental,e99c73599a1f38bb8782e7ad7d9d6d966b70ebacaaf00e9056dc8272d4d9ff36,photometry/OGLE-BLG-RRLYR-00046.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00047,BLG,RRab,0.50259538,5000.39202,,fundamental,7bab5154cdd3251ae22453f8da4073933ce861d13a2c28c23478eb132bc4b041,photometry/OGLE-BLG-RRLYR-00047.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00048,BLG,RRc,0.34652275,5000.03823,,first overtone,45f9b87d8f2a7e2d5d8588612d4b2e080a0f314fdc711ae19e555ab871cb378b,photometry/OGLE-BLG-RRLYR-00048.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00049,BLG,RRab,0.61293577,5000.11301,,fundamental,43e8efaf012a484bebb8f296dd4e6b7a12647d5bd8f4d05d42d69af87daaa815,photometry/OGLE-BLG-RRLYR-00049.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00050,BLG,RRab,0.57436487,5000.50857,,fundamental,9a44ccd709c7a2df96c9780e3c6c52ae18346c78ecbc3d59d68a62666b0a592a,photometry/OGLE-BLG-RRLYR-00050.dat,2616,109,932.1777400000001,True
OGLE-BLG-RRLYR-00051,BLG,RRc,0.34679296,5000.15164,,first overtone,3ea6827d95d7f62e159191e5b77372fe5e3e6ddf2c7edeef5cc43f150e729fb0,photometry/OGLE-BLG-RRLYR-00051.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00052,BLG,RRab,0.55191598,5000.44561,,fundamental,5eb053b7c5beb2c42d8fbd853bb088e91e9fccd3bd239588bd75be74bc649869,photometry/OGLE-BLG-RRLYR-00052.dat,2088,87,929.3283299999998,True
OGLE-BLG-RRLYR-00053,BLG,RRc,0.33333528,5000.10893,,first overtone,d810b26ae85ac3b5a9ca196150578d4c8788d0895d9a858cf94f0afd1f47ec51,photometry/OGLE-BLG-RRLYR-00053.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00054,BLG,RRab,0.60919626,5000.00193,,fundamental,6212276dc8ff360ce1e9e13f664842239a82f402279833182cd29b7cbe462ab0,photometry/OGLE-BLG-RRLYR-00054.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00055,BLG,RRab,0.71652089,5000.65602,,fundamental,1dba6d87d8030c56023f10df3468351001bafe83a66be32cd5f0402ac56fe8e1,photometry/OGLE-BLG-RRLYR-00055.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00056,BLG,RRab,0.58916472,5000.3332,,fundamental,9792fb36a298b072f6d0fd54ded4a41ca0837fc3fcfd512d5db217b380b024c0,photometry/OGLE-BLG-RRLYR-00056.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00057,BLG,RRc,0.329582,5000.29738,,first overtone,35e76afb55e1a090b653c63c8c596d8793758eaed6ac8b440d9a84976cfefe5a,photometry/OGLE-BLG-RRLYR-00057.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00058,BLG,RRab,0.53080961,5000.46866,,fundamental,c43485b9828cff7380739e747584980b4c152d7c569feeec8d394cb513945193,photometry/OGLE-BLG-RRLYR-00058.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00059,BLG,RRab,0.72351124,5000.14165,,fundamental,c26e30418ff07052b8b0679cbc05082b0c4cb80bc43871bcac7b78a7bc941bed,photometry/OGLE-BLG-RRLYR-00059.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00060,BLG,RRab,0.48513612,5000.24801,,fundamental,fd0bb84d01e6273a4650d337652688be56792ac34e821694291e80163a053da4,photometry/OGLE-BLG-RRLYR-00060.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00061,BLG,RRab,0.50817328,5000.22137,,fundamental,3f2871fab074e2cae683b3771453239e889c435e5d3c362d40fa595331621b8d,photometry/OGLE-BLG-RRLYR-00061.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00062,BLG,RRab,0.55327903,5000.2644,,fundamental,8fa84acd4a07091d8fdeeda01ad3aa5bc696e5f76453243be3c700566dba1fa4,photometry/OGLE-BLG-RRLYR-00062.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00063,BLG,RRab,0.67483409,5000.56808,,fundamental,3ae7eb6e44aafd11722a1c0c25e89c8e5ab312b00780aa42302af7b9bb32c82c,photometry/OGLE-BLG-RRLYR-00063.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00064,BLG,RRab,0.53264948,5000.35344,,fundamental,14bee504521b67d30217c61a4cd64d92b38aaa2fb600f57c3b9ff1af9d2753a6,photometry/OGLE-BLG-RRLYR-00064.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00065,BLG,RRc,0.37461401,5000.35537,,first overtone,0fcea99f17c7b6c3bc30f39e9f7c00538c04a38028216fea1a5ee789b7b63e33,photometry/OGLE-BLG-RRLYR-00065.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00066,BLG,RRab,0.52668035,5000.04282,,fundamental,ed8c0002c856380b10f89ca1c70f18766cf4ba41a902b0f89bd7cf527bd515b3,photometry/OGLE-BLG-RRLYR-00066.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00067,BLG,RRab,0.55401796,5000.34832,,fundamental,97ec0f882dd1464e797eb54d786fcdc8a08d0be99d20fd463220f17fdbf090c4,photometry/OGLE-BLG-RRLYR-00067.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00068,BLG,RRab,0.46846166,5000.38698,,fundamental,dbecf1150bcd450aac54f3a29add3e6784c1558bc27475526f562a90297a3441,photometry/OGLE-BLG-RRLYR-00068.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00069,BLG,RRab,0.63491189,5000.42722,,fundamental,c05b0f7e0d4ed9c17dc452ed5322feebaed66e13bb960d31ad566b34f9a8a62e,photometry/OGLE-BLG-RRLYR-00069.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00070,BLG,RRab,0.54232208,5000.49006,,fundamental,82a3136a31d3f6141812bd45f5dc46838b2d8560fe674b4c7e3ed4230968b960,photometry/OGLE-BLG-RRLYR-00070.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00071,BLG,RRc,0.32110209,5000.21469,,first overtone,4085f4d27983f7787fc15a32ce52f262b7ccdefe30c00fe360ea943df9d8d960,photometry/OGLE-BLG-RRLYR-00071.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00072,BLG,RRab,0.59745012,5000.47745,,fundamental,8fb684b1d63d243df2805c87d9067fc3772e1c870d18fefd248790aa3ab60c5a,photometry/OGLE-BLG-RRLYR-00072.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00073,BLG,RRab,0.61822834,5000.1002,,fundamental,eb9c546efbc74ede4eb6b5e778c20b9cecf57c20a7271c4d7b49661b8831169a,photometry/OGLE-BLG-RRLYR-00073.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00074,BLG,RRab,0.50112081,5000.08904,,fundamental,8ebb284fbd183f6b6bb0697201b0e0dbada8f79e93ea44a4b7a88abb4389c431,photometry/OGLE-BLG-RRLYR-00074.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00075,BLG,RRc,0.31022066,5000.24813,,first overtone,cfc8bf9c27e482d3a1e1d5f3224b6f5c21a0796b27fb52b6c0a4f95bacdce8bc,photometry/OGLE-BLG-RRLYR-00075.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00076,BLG,RRc,0.2618674,5000.03717,,first overtone,babfa1b651a0c09a6fcbcfbcb24296d1baf3a016e114e3d2f2540a4676089198,photometry/OGLE-BLG-RRLYR-00076.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00077,BLG,RRc,0.32915007,5000.05086,,first overtone,1943687c66f44c7d7e7647675da880b9a27595797e896d0c505a738bd43d3c02,photometry/OGLE-BLG-RRLYR-00077.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00078,BLG,RRab,0.57048466,5000.11991,,fundamental,8f824224fbae11f341fdc1b18bd3fc10140d2300fbea68d5f73fe32616d641ec,photometry/OGLE-BLG-RRLYR-00078.dat,2616,109,1010.2446100000002,True
OGLE-BLG-RRLYR-00079,BLG,RRc,0.33353851,5000.07635,,first overtone,42173548f668d5eb159cad1eedbd678f8204827f82267da2dbc09a4b93b24d12,photometry/OGLE-BLG-RRLYR-00079.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00080,BLG,RRab,0.59090448,5000.46987,,fundamental,814660d521be4bf6deb7a3a3d0c776051b795077eec5d9fe8ddb17f90633928e,photometry/OGLE-BLG-RRLYR-00080.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00081,BLG,RRab,0.60354678,5000.23634,,fundamental,9f73a4e8983c01b0606315c881b58362f36f68bf79dc5f9bf043424edab133c8,photometry/OGLE-BLG-RRLYR-00081.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00082,BLG,RRc,0.29870089,5000.03604,,first overtone,28623b296dbd57de4d7bf7c7fc0c84619b54b388cef75cceda1d17d57e8d77ef,photometry/OGLE-BLG-RRLYR-00082.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00083,BLG,RRab,0.6130365,5000.24203,,fundamental,04e7cec34e9b9c2ec81088d99f6f8aed6f5be7d456c8227a926a50a54a617abe,photometry/OGLE-BLG-RRLYR-00083.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00084,BLG,RRab,0.43865214,5000.01531,,fundamental,1bd4eccd1c19605a6602e4547c830ed0f2420d0ff591b15e0bf6d081180029cc,photometry/OGLE-BLG-RRLYR-00084.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00085,BLG,RRc,0.29831264,5000.2449,,first overtone,d85ed4e695653a13be04d1d359c8a553c55db0c629085afb0bf8d419bf8e8a82,photometry/OGLE-BLG-RRLYR-00085.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00086,BLG,RRab,0.45454281,5000.28902,,fundamental,ae44ef56e4ae8fa72d0d0961dfa1402e9ec698c468d7db46f3d94c61ca31de48,photometry/OGLE-BLG-RRLYR-00086.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00087,BLG,RRab,0.50642684,5000.29154,,fundamental,68f223f53448502e65f24ccec916f38eb5b0ef84a3c9c67f15ecf08066fee1f2,photometry/OGLE-BLG-RRLYR-00087.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00088,BLG,RRab,0.57217972,5000.06321,,fundamental,03c959bf7098e25d53d61fb0445533648ce5d94f29eff013e6999774d03cb71e,photometry/OGLE-BLG-RRLYR-00088.dat,2592,108,1010.2446100000002,True
OGLE-BLG-RRLYR-00089,BLG,RRab,0.56361627,5000.18057,,fundamental,dd08fc0720b08d267eb057da67b7e080fdda375c179ce920db25298d4e0ae392,photometry/OGLE-BLG-RRLYR-00089.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00090,BLG,RRab,0.44150305,5000.12423,,fundamental,458ff1ba38c8835f3b92a59e31292923e76fabcc96a9db7e939f73a7d5240bb0,photometry/OGLE-BLG-RRLYR-00090.dat,2616,109,932.1777400000001,True
OGLE-BLG-RRLYR-00091,BLG,RRc,0.32678369,5000.17199,,first overtone,5b85f428b4fd8ca0d06d5e3f0b3602c889d1ab38d9354acbe4b96232a4bae26e,photometry/OGLE-BLG-RRLYR-00091.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00092,BLG,RRc,0.40008044,5000.32643,,first overtone,ee7c346f500b627f3f46fcdeaa88586888a50758a3a26afa9f9ca1c8737e8e74,photometry/OGLE-BLG-RRLYR-00092.dat,2640,110,1010.2446100000002,True
OGLE-BLG-RRLYR-00093,BLG,RRab,0.64011685,5000.63178,,fundamental,41dcae133dd0a0122ad00444cd669760ac7b0376360016ea2f9331ad971a081d,photometry/OGLE-BLG-RRLYR-00093.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00094,BLG,RRab,0.61957736,5000.08387,,fundamental,6aec818819950895c064a039860fde355b323f588102af85a67943cbb83cf3fb,photometry/OGLE-BLG-RRLYR-00094.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00095,BLG,RRab,0.56144678,5000.48387,,fundamental,624b6c4f28d8324bfa23234875adbc638131d5b40bc9553916a0b8ddbfd7e74f,photometry/OGLE-BLG-RRLYR-00095.dat,2616,109,1010.2446100000002,True
OGLE-BLG-RRLYR-00096,BLG,RRab,0.44096961,5000.18422,,fundamental,e2bf9a8665a813881956b1ecb24409df4533f33674f45ad55f6488cff66b9d4b,photometry/OGLE-BLG-RRLYR-00096.dat,2616,109,932.1777400000001,True
OGLE-BLG-RRLYR-00097,BLG,RRc,0.32723461,5000.11165,,first overtone,ee7b9e8f13058ce15f152cf366c519e6fc9e71879189d0ce90670443dbd8364a,photometry/OGLE-BLG-RRLYR-00097.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00098,BLG,RRab,0.62628966,5000.31715,,fundamental,95ccf7d3f9612f866f25ecccafd8ec773716731ad87f9720f2c62a33e5928447,photometry/OGLE-BLG-RRLYR-00098.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00099,BLG,RRab,0.61708898,5000.50402,,fundamental,a651666bafbb2300a8a63e3e1a40cf755f942eeba00d54194779470846ba9f7a,photometry/OGLE-BLG-RRLYR-00099.dat,2304,96,929.3283299999998,True
OGLE-BLG-RRLYR-00100,BLG,RRab,0.56709328,5000.02825,,fundamental,b1e0d6e94daa7623c8a507015f10b0a3f764cefd8419218033e811a9bdcd9547,photometry/OGLE-BLG-RRLYR-00100.dat,2616,109,932.1777400000001,True
OGLE-BLG-RRLYR-00101,BLG,RRab,0.52392258,5000.0083,,fundamental,0df7beb82fb9bb3ae493ca783a7bd8dffbe848989bdd0a81471e196af42b0c12,photometry/OGLE-BLG-RRLYR-00101.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00102,BLG,RRc,0.29603509,5000.22784,,first overtone,6e514233bfb943d87a400b3859115285543475caea06c473c3824bafcab7f428,photometry/OGLE-BLG-RRLYR-00102.dat,2664,111,1010.2446100000002,True
OGLE-BLG-RRLYR-00103,BLG,RRab,0.63348765,5000.03738,,fundamental,aab17d92740a5685cf247db781edebf567815f5fc7158d53d5f39bc1b9ff634b,photometry/OGLE-BLG-RRLYR-00103.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00104,BLG,RRc,0.28322424,5000.02785,,first overtone,1c610ac765e5b7becf1596c61ab5a6f5d93b7415317a69af8124f1bd4616365e,photometry/OGLE-BLG-RRLYR-00104.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00105,BLG,RRab,0.54808991,5000.20631,,fundamental,5f681a5ad8c40c96044a8a0e860f4eb61644ed26450deac0f3da6296b259ca2a,photometry/OGLE-BLG-RRLYR-00105.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00106,BLG,RRc,0.33583908,5000.01738,,first overtone,038dbf8074df8d3d54b9a71d02be9ae54cf83fdd9a28daa3e517fc5352904c33,photometry/OGLE-BLG-RRLYR-00106.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00107,BLG,RRc,0.2995022,5000.0883,,first overtone,51f694efce0ce8b48b12a7568f795d7dc4912b04e6117f3b2a5166cb2da022c2,photometry/OGLE-BLG-RRLYR-00107.dat,2664,111,932.1777400000001,True
OGLE-BLG-RRLYR-00108,BLG,RRc,0.3201026,5000.23127,,first overtone,dd7d1ecb035f904615a34bd00713103fe831aa689868591e0bbe5cb979d7097c,photometry/OGLE-BLG-RRLYR-00108.dat,2640,110,932.1777400000001,True
OGLE-BLG-RRLYR-00109,BLG,RRab,0.5132478,5000.03277,,fundamental,2569c36200960043cf886657c7d283e93a51cea568cb2a394a96890e5fb98644,photometry/OGLE-BLG-RRLYR-00109.dat,2664,111,932.1777400000001,True
